,id,model,participant,prompt,target,predicted,src
39,betal18_box-3bbd,st5-large,betal182039,box,1.9,0.2895704507827759,betal18
40,hmsl_brick-dac8,st5-large,hmsl7Alo1fos,brick,1.3,0.25160861015319824,hmsl
41,betal18_box-b5d2,st5-large,betal182117,box,2.7,0.2610483765602112,betal18
42,setal08_knife-e0ec,st5-large,setal0849,knife,1.7,0.2586275339126587,setal08
43,snb17_rope-a9d3,st5-large,snb17142,rope,1.3,0.24978286027908325,snb17
44,dod20_tire-e6be,st5-large,dod2084,tire,1.0,0.24124807119369507,dod20
45,motesf_bottle-77b4,st5-large,motesf432a,bottle,2.7,0.2760390043258667,motesf
46,bs12_brick-3020,st5-large,bs1258,brick,1.4,0.19565987586975098,bs12
47,snbmo09_brick-3246,st5-large,snbmo093,brick,1.5,0.200222909450531,snbmo09
48,motesf_sock-1133,st5-large,motesf0e01,sock,3.6,0.26496368646621704,motesf
49,snbmo09_box-d38f,st5-large,snbmo0945,box,1.2,0.18251723051071167,snbmo09
50,betal18_rope-a0ff,st5-large,betal182128,rope,1.0,0.23506629467010498,betal18
51,hmsl_paperclip-278b,st5-large,hmslMXicONTd,paperclip,2.7,0.20657527446746826,hmsl
52,snbmo09_brick-8f5e,st5-large,snbmo0971,brick,1.5,0.15509837865829468,snbmo09
53,snbmo09_brick-385f,st5-large,snbmo0918,brick,1.7,0.24226605892181396,snbmo09
54,snbmo09_box-f37f,st5-large,snbmo0974,box,1.0,0.18915575742721558,snbmo09
55,bs12_brick-77bd,st5-large,bs1213,brick,1.0,0.2491384744644165,bs12
56,hmsl_paperclip-17f2,st5-large,hmslJE5LUVea,paperclip,1.0,0.20521646738052368,hmsl
57,hmsl_paperclip-a503,st5-large,hmslJwPQBC80,paperclip,2.7,0.24735009670257568,hmsl
58,betal18_rope-f0e4,st5-large,betal182154,rope,1.0,0.1764095425605774,betal18
59,snb17_rope-ebad,st5-large,snb1722,rope,1.3,0.19787055253982544,snb17
60,betal18_rope-7ef9,st5-large,betal182190,rope,1.4,0.17514491081237793,betal18
61,betal18_rope-86e6,st5-large,betal182128,rope,2.7,0.2269303798675537,betal18
62,dod20_pants-ce03,st5-large,dod2037,pants,2.0,0.21398067474365234,dod20
63,snbmo09_brick-10fd,st5-large,snbmo09127,brick,2.0,0.1427481770515442,snbmo09
64,setal08_brick-a128,st5-large,setal08189,brick,3.0,0.2966465950012207,setal08
65,motesf_ball-bc79,st5-large,motesf20f0,ball,1.6,0.22931236028671265,motesf
66,motesp-g1_bottle-30MR,st5-large,30MR,bottle,3.9,0.2951512336730957,motesp
67,snbmo09_box-8edf,st5-large,snbmo0936,box,1.7,0.2551906108856201,snbmo09
68,hmsl_paperclip-c956,st5-large,hmslIJcWIf8K,paperclip,3.2,0.22720271348953247,hmsl
69,dod20_book-96e1,st5-large,dod2038,book,1.3,0.21060222387313843,dod20
70,hmsl_brick-4878,st5-large,hmslLPQ9qCo5,brick,3.0,0.24617838859558105,hmsl
71,setal08_knife-692a,st5-large,setal08194,knife,1.0,0.190670907497406,setal08
72,motesf_hat-502c,st5-large,motesfbe83,hat,3.3,0.20067554712295532,motesf
73,setal08_knife-16f9,st5-large,setal0874,knife,2.0,0.23780584335327148,setal08
74,bs12_brick-1b54,st5-large,bs12112,brick,2.2,0.2715930938720703,bs12
75,dod20_pants-5d14,st5-large,dod2024,pants,2.5,0.23179221153259277,dod20
76,snb17_rope-2107,st5-large,snb17102,rope,1.1,0.1589815616607666,snb17
77,motesf_lightbulb-1b1e,st5-large,motesfa4f2,lightbulb,2.1,0.17557692527770996,motesf
78,motesf_sock-f1c6,st5-large,motesfe369,sock,3.6,0.26265978813171387,motesf
79,dod20_shoe-94b4,st5-large,dod2013,shoe,2.2,0.2198740839958191,dod20
80,dod20_fork-7f06,st5-large,dod2084,fork,1.5,0.26009923219680786,dod20
81,motesf_lightbulb-9e4a,st5-large,motesf5ef0,lightbulb,3.9,0.18184685707092285,motesf
82,dod20_shovel-e39e,st5-large,dod2024,shovel,3.0,0.21775728464126587,dod20
83,hmsl_paperclip-7105,st5-large,hmsl3fDKk8eo,paperclip,2.4,0.09820514917373657,hmsl
84,setal08_knife-f41d,st5-large,setal0851,knife,2.3,0.2738943099975586,setal08
85,setal08_brick-d202,st5-large,setal0873,brick,2.3,0.26180052757263184,setal08
86,dod20_book-efb4,st5-large,dod208,book,3.0,0.18532025814056396,dod20
87,setal08_knife-e668,st5-large,setal08202,knife,2.0,0.258465051651001,setal08
88,setal08_brick-1cae,st5-large,setal08206,brick,1.3,0.2040730118751526,setal08
89,betal18_rope-f10f,st5-large,betal182033,rope,1.9,0.2167954444885254,betal18
90,betal18_box-931e,st5-large,betal182051,box,1.9,0.21627187728881836,betal18
91,bs12_brick-6922,st5-large,bs12109,brick,1.4,0.2520626187324524,bs12
92,hmsl_brick-77a8,st5-large,hmsly42hKMsQ,brick,3.3,0.26984888315200806,hmsl
93,betal18_box-e414,st5-large,betal182050,box,1.9,0.25450384616851807,betal18
94,motesf_lightbulb-6f2b,st5-large,motesfd964,lightbulb,3.9,0.17770439386367798,motesf
95,snbmo09_knife-01d6,st5-large,snbmo09119,knife,2.3,0.18196958303451538,snbmo09
96,hmsl_brick-4174,st5-large,hmslUwnf4T1Z,brick,2.0,0.1945517659187317,hmsl
97,bs12_brick-f1f8,st5-large,bs12113,brick,1.4,0.2505418062210083,bs12
98,betal18_box-f58f,st5-large,betal182043,box,1.3,0.24004870653152466,betal18
99,motesf_toothbrush-a047,st5-large,motesf839a,toothbrush,3.0,0.23675662279129028,motesf
100,dod20_book-0905,st5-large,dod2088,book,3.0,0.22492307424545288,dod20
101,dod20_brick-ac16,st5-large,dod2027,brick,2.5,0.28274422883987427,dod20
102,snbmo09_brick-6bc4,st5-large,snbmo09115,brick,1.8,0.13808411359786987,snbmo09
103,motesf_sock-b9e5,st5-large,motesf38b3,sock,2.7,0.14789891242980957,motesf
104,setal08_brick-bded,st5-large,setal08105,brick,2.3,0.2423838973045349,setal08
105,setal08_brick-40ae,st5-large,setal0877,brick,2.0,0.24571824073791504,setal08
106,setal08_knife-8f97,st5-large,setal08239,knife,1.0,0.2534868121147156,setal08
107,bs12_brick-890d,st5-large,bs1286,brick,1.4,0.25451135635375977,bs12
108,dod20_pants-dd2d,st5-large,dod2057,pants,3.7,0.27926063537597656,dod20
109,bs12_brick-bc20,st5-large,bs1259,brick,1.0,0.27496618032455444,bs12
110,hmsl_paperclip-aff2,st5-large,hmsl7OHW073E,paperclip,2.3,0.2625536322593689,hmsl
111,motesf_pencil-4ee4,st5-large,motesfb83a,pencil,3.3,0.1865779161453247,motesf
112,motesf_sock-14c1,st5-large,motesff717,sock,2.7,0.13815820217132568,motesf
113,hmsl_paperclip-a96d,st5-large,hmslRW7306rQ,paperclip,2.2,0.2657967805862427,hmsl
114,setal08_brick-c333,st5-large,setal08205,brick,1.7,0.29916471242904663,setal08
115,snb17_box-0fd3,st5-large,snb1714,box,1.6,0.18506580591201782,snb17
116,snb17_box-2ff4,st5-large,snb17157,box,2.7,0.18516755104064941,snb17
117,motesf_sock-97d4,st5-large,motesf13fe,sock,2.7,0.17908620834350586,motesf
118,betal18_rope-7bb2,st5-large,betal182079,rope,1.3,0.1470131278038025,betal18
119,snb17_rope-692a,st5-large,snb1737,rope,1.3,0.22165852785110474,snb17
120,bs12_brick-92de,st5-large,bs1275,brick,1.8,0.2621411681175232,bs12
121,motesf_bottle-6610,st5-large,motesffc49,bottle,2.1,0.13737165927886963,motesf
122,dod20_shoe-4d51,st5-large,dod208,shoe,1.0,0.25911909341812134,dod20
123,snbmo09_knife-6f5d,st5-large,snbmo09116,knife,2.5,0.2386525273323059,snbmo09
124,betal18_rope-3140,st5-large,betal182162,rope,2.4,0.24500524997711182,betal18
125,snbmo09_knife-8571,st5-large,snbmo0960,knife,1.7,0.2291473150253296,snbmo09
126,snb17_rope-7b26,st5-large,snb1758,rope,1.3,0.24266278743743896,snb17
127,bs12_brick-b473,st5-large,bs1224,brick,1.4,0.21620196104049683,bs12
128,betal18_box-3073,st5-large,betal182064,box,1.6,0.16830593347549438,betal18
129,hmsl_paperclip-55bb,st5-large,hmslUUuMg7dW,paperclip,1.0,0.2201671004295349,hmsl
130,motesf_bottle-f8cd,st5-large,motesf8c19,bottle,2.7,0.2546740174293518,motesf
131,hmsl_brick-848f,st5-large,hmslCe87d074,brick,1.5,0.26073217391967773,hmsl
132,snbmo09_box-d821,st5-large,snbmo0994,box,2.0,0.29475700855255127,snbmo09
133,hmsl_paperclip-dd61,st5-large,hmsll976kyQ1,paperclip,2.0,0.20135515928268433,hmsl
134,hmsl_brick-4755,st5-large,hmsl2PtjMrzC,brick,2.3,0.21361279487609863,hmsl
135,setal08_brick-3be9,st5-large,setal08240,brick,1.0,0.21324437856674194,setal08
136,bs12_brick-c05c,st5-large,bs12110,brick,1.4,0.29651695489883423,bs12
137,snb17_rope-d93c,st5-large,snb17155,rope,1.0,0.24496889114379883,snb17
138,betal18_box-ef78,st5-large,betal182020,box,1.0,0.21205037832260132,betal18
139,motesf_pencil-a4d2,st5-large,motesf1429,pencil,2.7,0.26299190521240234,motesf
140,dod20_book-7e02,st5-large,dod2013,book,1.5,0.19473814964294434,dod20
141,motesp-g1_pencil-20HL,st5-large,20HL,pencil,3.9,0.32298195362091064,motesp
142,betal18_box-e180,st5-large,betal182142,box,1.6,0.24595195055007935,betal18
143,motesf_pencil-fd3d,st5-large,motesfa4a0,pencil,2.1,0.10402631759643555,motesf
144,setal08_brick-26f1,st5-large,setal08146,brick,3.3,0.26692426204681396,setal08
145,snb17_box-d337,st5-large,snb1781,box,2.0,0.2855933904647827,snb17
146,hmsl_paperclip-ab27,st5-large,hmsl59auf5Di,paperclip,2.2,0.26338744163513184,hmsl
147,motesf_lightbulb-9be0,st5-large,motesf74db,lightbulb,1.3,0.23223650455474854,motesf
148,betal18_box-2acf,st5-large,betal182053,box,2.1,0.2776194214820862,betal18
149,dod20_fork-d702,st5-large,dod206,fork,2.5,0.23790717124938965,dod20
150,dod20_tire-6179,st5-large,dod2088,tire,3.3,0.28097307682037354,dod20
151,snbmo09_knife-4d0a,st5-large,snbmo09120,knife,1.5,0.2568190097808838,snbmo09
152,dod20_table-ad0e,st5-large,dod2062,table,1.7,0.20911771059036255,dod20
153,motesf_hat-5d4f,st5-large,motesf1385,hat,3.6,0.31196916103363037,motesf
154,setal08_brick-4184,st5-large,setal08199,brick,1.3,0.19920265674591064,setal08
155,hmsl_paperclip-c496,st5-large,hmslbcAU0643,paperclip,2.3,0.2518930435180664,hmsl
156,motesf_sock-186c,st5-large,motesfe569,sock,2.1,0.24665343761444092,motesf
157,motesf_ball-3120,st5-large,motesf1534,ball,1.9,0.1789533495903015,motesf
158,hmsl_paperclip-95a8,st5-large,hmslDw04qHCX,paperclip,1.8,0.25923335552215576,hmsl
159,dod20_shovel-37ba,st5-large,dod2056,shovel,3.0,0.22552311420440674,dod20
160,bs12_brick-97bc,st5-large,bs12112,brick,1.4,0.2575953006744385,bs12
161,bs12_brick-af91,st5-large,bs1233,brick,1.4,0.264737069606781,bs12
162,motesf_ball-ec90,st5-large,motesf8216,ball,3.3,0.3249070644378662,motesf
163,motesf_lightbulb-7518,st5-large,motesfe4a6,lightbulb,3.0,0.24743914604187012,motesf
164,hmsl_brick-b665,st5-large,hmslgIk5xOKf,brick,3.0,0.2804354429244995,hmsl
165,hmsl_paperclip-a977,st5-large,hmslgEOtW7kc,paperclip,2.0,0.20348882675170898,hmsl
166,dod20_book-3504,st5-large,dod2048,book,4.2,0.2374776005744934,dod20
167,setal08_brick-af02,st5-large,setal0897,brick,1.7,0.2647072672843933,setal08
168,bs12_brick-9b32,st5-large,bs12123,brick,1.4,0.2285996675491333,bs12
169,snb17_rope-c67a,st5-large,snb1794,rope,2.0,0.26331406831741333,snb17
170,snb17_box-07e9,st5-large,snb1781,box,4.0,0.2787514925003052,snb17
171,bs12_brick-473f,st5-large,bs12110,brick,2.6,0.2801886200904846,bs12
172,hmsl_brick-673f,st5-large,hmsl978s3cff,brick,2.5,0.24242621660232544,hmsl
173,setal08_knife-42b8,st5-large,setal08155,knife,2.7,0.2641759514808655,setal08
174,hmsl_paperclip-d7b1,st5-large,hmslZfDzR06v,paperclip,2.2,0.25041502714157104,hmsl
175,dod20_book-8372,st5-large,dod208,book,2.7,0.2218238115310669,dod20
176,motesf_spoon-b9a6,st5-large,motesff61d,spoon,4.1,0.3028104901313782,motesf
177,snbmo09_brick-7bc0,st5-large,snbmo0991,brick,1.7,0.2939985990524292,snbmo09
178,hmsl_brick-a6bb,st5-large,hmslT5Yw2Ip3,brick,1.0,0.19257491827011108,hmsl
179,setal08_brick-910c,st5-large,setal08132,brick,1.7,0.22825634479522705,setal08
180,dod20_shoe-6b34,st5-large,dod2039,shoe,1.5,0.23422592878341675,dod20
181,betal18_box-6a91,st5-large,betal182076,box,1.3,0.20892959833145142,betal18
182,bs12_brick-0a3a,st5-large,bs1223,brick,1.8,0.267255961894989,bs12
183,setal08_brick-9e93,st5-large,setal08111,brick,3.0,0.26726770401000977,setal08
184,bs12_brick-5233,st5-large,bs1281,brick,1.4,0.2580089569091797,bs12
185,snbmo09_knife-37fd,st5-large,snbmo0958,knife,1.0,0.22026216983795166,snbmo09
186,hmsl_brick-8e6c,st5-large,hmsl517P11oo,brick,1.3,0.21131151914596558,hmsl
187,bs12_brick-84b8,st5-large,bs1250,brick,1.4,0.2527063488960266,bs12
188,dod20_pants-c27f,st5-large,dod2011,pants,1.0,0.12888354063034058,dod20
189,hmsl_brick-1ddc,st5-large,hmslS3aAC6d2,brick,3.5,0.24836057424545288,hmsl
190,betal18_box-cb5b,st5-large,betal182051,box,1.3,0.24357843399047852,betal18
191,snbmo09_brick-0b84,st5-large,snbmo0912,brick,1.3,0.2928978204727173,snbmo09
192,hmsl_brick-7015,st5-large,hmslw07hiE91,brick,3.5,0.29701972007751465,hmsl
193,dod20_shoe-b520,st5-large,dod2041,shoe,3.0,0.215126633644104,dod20
194,betal18_box-6517,st5-large,betal182106,box,1.0,0.2585400938987732,betal18
195,bs12_brick-75c4,st5-large,bs1268,brick,2.2,0.23628461360931396,bs12
196,snbmo09_box-849f,st5-large,snbmo0932,box,2.0,0.25270402431488037,snbmo09
197,setal08_brick-10f0,st5-large,setal08141,brick,2.7,0.2738293409347534,setal08
198,snbmo09_brick-f77c,st5-large,snbmo09163,brick,3.5,0.22177273035049438,snbmo09
199,dod20_pants-3dcf,st5-large,dod2013,pants,3.7,0.2766861915588379,dod20
200,setal08_brick-01c9,st5-large,setal08115,brick,1.0,0.218883216381073,setal08
201,snbmo09_box-36e3,st5-large,snbmo099,box,1.5,0.261042058467865,snbmo09
202,motesf_lightbulb-78df,st5-large,motesf735b,lightbulb,3.3,0.23561185598373413,motesf
203,snb17_rope-620c,st5-large,snb1722,rope,1.7,0.24603986740112305,snb17
204,betal18_box-8e19,st5-large,betal182165,box,1.5,0.20422643423080444,betal18
205,setal08_knife-2960,st5-large,setal0871,knife,1.7,0.2534899115562439,setal08
206,betal18_box-b68e,st5-large,betal182003,box,1.0,0.19947302341461182,betal18
207,betal18_box-cc04,st5-large,betal182059,box,2.3,0.184118390083313,betal18
208,snbmo09_box-fdcf,st5-large,snbmo0949,box,1.5,0.24518030881881714,snbmo09
209,setal08_brick-57be,st5-large,setal08203,brick,3.0,0.27518516778945923,setal08
210,setal08_brick-5a89,st5-large,setal0882,brick,1.0,0.2482973337173462,setal08
211,setal08_brick-e3e3,st5-large,setal08155,brick,2.7,0.23513567447662354,setal08
212,dod20_book-9c8c,st5-large,dod2063,book,3.5,0.16269630193710327,dod20
213,setal08_knife-1ba7,st5-large,setal08146,knife,1.7,0.19233673810958862,setal08
214,dod20_shovel-931e,st5-large,dod2059,shovel,4.0,0.21229219436645508,dod20
215,bs12_brick-b501,st5-large,bs1223,brick,2.6,0.29072463512420654,bs12
216,dod20_rope-4880,st5-large,dod2082,rope,2.0,0.22795182466506958,dod20
217,snbmo09_box-4735,st5-large,snbmo09184,box,2.0,0.23278802633285522,snbmo09
218,dod20_book-e23b,st5-large,dod2083,book,3.0,0.242545485496521,dod20
219,motesf_lightbulb-3db6,st5-large,motesf642e,lightbulb,2.7,0.19992929697036743,motesf
220,setal08_knife-e7e6,st5-large,setal08223,knife,2.0,0.2519642114639282,setal08
221,setal08_knife-d467,st5-large,setal08101,knife,1.7,0.20326364040374756,setal08
222,setal08_knife-910a,st5-large,setal08153,knife,1.7,0.2383941411972046,setal08
223,bs12_brick-5055,st5-large,bs1229,brick,3.4,0.23265832662582397,bs12
224,snbmo09_brick-5c6b,st5-large,snbmo09191,brick,1.2,0.25356948375701904,snbmo09
225,dod20_bottle-e839,st5-large,dod202,bottle,4.3,0.25805753469467163,dod20
226,hmsl_paperclip-60e3,st5-large,hmslb3AN0bjD,paperclip,1.0,0.1751134991645813,hmsl
227,dod20_pants-4d20,st5-large,dod2062,pants,4.3,0.22747522592544556,dod20
228,betal18_rope-a648,st5-large,betal182125,rope,3.0,0.2627411484718323,betal18
229,hmsl_paperclip-5dac,st5-large,hmsln0jCAZ1s,paperclip,2.3,0.17916208505630493,hmsl
230,hmsl_paperclip-a4e6,st5-large,hmslR0U9X8AP,paperclip,2.0,0.2358505129814148,hmsl
231,setal08_knife-7279,st5-large,setal0853,knife,1.7,0.26281291246414185,setal08
232,snbmo09_knife-664e,st5-large,snbmo0940,knife,3.0,0.2623196840286255,snbmo09
233,dod20_table-85dd,st5-large,dod2086,table,3.8,0.18517667055130005,dod20
234,motesf_hat-a3c4,st5-large,motesf38af,hat,3.3,0.21688759326934814,motesf
235,snbmo09_box-0102,st5-large,snbmo0922,box,2.3,0.24894994497299194,snbmo09
236,dod20_shovel-9ba0,st5-large,dod2047,shovel,2.0,0.25806236267089844,dod20
237,snb17_rope-c7c7,st5-large,snb1797,rope,1.3,0.17706423997879028,snb17
238,motesf_spoon-970a,st5-large,motesf35f4,spoon,2.4,0.2499014139175415,motesf
239,betal18_rope-8c75,st5-large,betal182174,rope,3.0,0.25089991092681885,betal18
240,motesf_lightbulb-41f5,st5-large,motesf8f14,lightbulb,2.7,0.22861123085021973,motesf
241,motesf_sock-12fa,st5-large,motesf3dd4,sock,2.8,0.19569861888885498,motesf
242,motesf_spoon-839a,st5-large,motesf5f93,spoon,2.1,0.16133862733840942,motesf
243,dod20_bottle-8235,st5-large,dod2064,bottle,3.8,0.2285681962966919,dod20
244,hmsl_paperclip-e6c9,st5-large,hmslo65EfhY5,paperclip,2.0,0.2028191089630127,hmsl
245,hmsl_brick-eaf6,st5-large,hmslhF5xX42i,brick,1.4,0.2512019872665405,hmsl
246,setal08_knife-6beb,st5-large,setal08219,knife,3.0,0.15101438760757446,setal08
247,snbmo09_knife-834c,st5-large,snbmo09118,knife,2.0,0.15657126903533936,snbmo09
248,snb17_rope-55ac,st5-large,snb1712,rope,1.3,0.19483208656311035,snb17
249,hmsl_paperclip-7508,st5-large,hmslUUuMg7dW,paperclip,2.2,0.25725603103637695,hmsl
250,bs12_brick-bb55,st5-large,bs12130,brick,1.0,0.2793532609939575,bs12
251,snbmo09_brick-e0a9,st5-large,snbmo09146,brick,1.2,0.23126953840255737,snbmo09
252,setal08_knife-481f,st5-large,setal08197,knife,2.2,0.23951679468154907,setal08
253,snbmo09_brick-909f,st5-large,snbmo0956,brick,1.5,0.2504849433898926,snbmo09
254,dod20_book-cb7e,st5-large,dod2087,book,3.7,0.2693902254104614,dod20
255,bs12_brick-8064,st5-large,bs1242,brick,4.2,0.2733514904975891,bs12
256,snbmo09_brick-ebdc,st5-large,snbmo0997,brick,1.8,0.2596244812011719,snbmo09
257,dod20_brick-70ad,st5-large,dod2029,brick,2.0,0.2596459984779358,dod20
258,setal08_brick-4b13,st5-large,setal08130,brick,2.3,0.22292107343673706,setal08
259,dod20_rope-475b,st5-large,dod2027,rope,2.0,0.25225895643234253,dod20
260,bs12_brick-a61e,st5-large,bs1251,brick,1.0,0.23675864934921265,bs12
261,hmsl_paperclip-413c,st5-large,hmsl8exnS05w,paperclip,2.2,0.1472681760787964,hmsl
262,snbmo09_box-17be,st5-large,snbmo09113,box,2.2,0.2588156461715698,snbmo09
263,dod20_bottle-8752,st5-large,dod2050,bottle,1.0,0.16287750005722046,dod20
264,dod20_shoe-9884,st5-large,dod2056,shoe,1.0,0.1489781141281128,dod20
265,hmsl_brick-086d,st5-large,hmsle1t22a36,brick,1.8,0.2250404953956604,hmsl
266,bs12_brick-430c,st5-large,bs1269,brick,2.2,0.23622995615005493,bs12
267,motesf_sock-26c1,st5-large,motesf5ef6,sock,2.7,0.2597411870956421,motesf
268,hmsl_brick-101a,st5-large,hmsl9qInF3rw,brick,1.5,0.2382664680480957,hmsl
269,hmsl_paperclip-bec6,st5-large,hmslMBYB7Nz5,paperclip,1.2,0.23220723867416382,hmsl
270,setal08_knife-3c0b,st5-large,setal0871,knife,1.7,0.27840667963027954,setal08
271,hmsl_brick-9a93,st5-large,hmslcMdakEnx,brick,3.3,0.25746917724609375,hmsl
272,hmsl_brick-5cfb,st5-large,hmsl8tmPV3b2,brick,2.5,0.265677809715271,hmsl
273,motesf_ball-b5f2,st5-large,motesf0aa1,ball,2.7,0.27057892084121704,motesf
274,snbmo09_brick-83a8,st5-large,snbmo09188,brick,2.5,0.279884397983551,snbmo09
275,snb17_rope-602e,st5-large,snb1747,rope,1.0,0.20872604846954346,snb17
276,setal08_brick-3f90,st5-large,setal084,brick,1.3,0.24259448051452637,setal08
277,motesf_lightbulb-78d9,st5-large,motesfe2c0,lightbulb,3.0,0.2306041717529297,motesf
278,hmsl_paperclip-56e7,st5-large,hmslak3D0gDJ,paperclip,2.5,0.27445387840270996,hmsl
279,motesf_sock-0115,st5-large,motesff7e6,sock,3.3,0.17957860231399536,motesf
280,bs12_brick-baaa,st5-large,bs12120,brick,1.4,0.286823034286499,bs12
281,motesf_hat-485d,st5-large,motesf8e29,hat,2.1,0.26846593618392944,motesf
282,hmsl_paperclip-651c,st5-large,hmsl57ZLnnlc,paperclip,3.5,0.21262043714523315,hmsl
283,dod20_book-7bb5,st5-large,dod2089,book,2.8,0.19134372472763062,dod20
284,motesf_lightbulb-be9e,st5-large,motesfc51c,lightbulb,2.4,0.13758069276809692,motesf
285,betal18_box-f387,st5-large,betal182079,box,1.0,0.2012898325920105,betal18
286,snbmo09_knife-defc,st5-large,snbmo09192,knife,1.3,0.16951340436935425,snbmo09
287,bs12_brick-3ce3,st5-large,bs1226,brick,2.6,0.21214896440505981,bs12
288,setal08_brick-a22c,st5-large,setal083,brick,1.7,0.2921024560928345,setal08
289,dod20_book-616b,st5-large,dod2090,book,1.2,0.19746577739715576,dod20
290,snb17_rope-b290,st5-large,snb17126,rope,1.2,0.20861059427261353,snb17
291,betal18_box-84e7,st5-large,betal182106,box,1.9,0.22562307119369507,betal18
292,bs12_brick-048a,st5-large,bs12100,brick,1.4,0.28059566020965576,bs12
293,dod20_shovel-0705,st5-large,dod2062,shovel,3.5,0.26781755685806274,dod20
294,betal18_box-1d6d,st5-large,betal182106,box,5.0,0.30955302715301514,betal18
295,dod20_fork-601a,st5-large,dod2085,fork,2.2,0.2124912142753601,dod20
296,hmsl_brick-b948,st5-large,hmslPfZkRQMq,brick,3.7,0.2635248899459839,hmsl
297,hmsl_paperclip-0a20,st5-large,hmslhj8bSQrN,paperclip,3.8,0.2700806260108948,hmsl
298,hmsl_paperclip-4a70,st5-large,hmslLr6WcnQu,paperclip,2.0,0.23421597480773926,hmsl
299,snb17_rope-a052,st5-large,snb1731,rope,2.0,0.2523317337036133,snb17
300,snb17_box-bc6d,st5-large,snb1764,box,2.0,0.244334876537323,snb17
301,betal18_box-6cea,st5-large,betal182024,box,1.3,0.18500399589538574,betal18
302,snbmo09_brick-8f44,st5-large,snbmo09190,brick,1.0,0.21738958358764648,snbmo09
303,dod20_book-7cf0,st5-large,dod2092,book,2.5,0.19288122653961182,dod20
