,id,model,participant,prompt,target,predicted,src
72,motesf_hat-502c,st5-3b,motesfbe83,hat,3.3,0.22980713844299316,motesf
73,setal08_knife-16f9,st5-3b,setal0874,knife,2.0,0.30612146854400635,setal08
74,bs12_brick-1b54,st5-3b,bs12112,brick,2.2,0.3172556757926941,bs12
75,dod20_pants-5d14,st5-3b,dod2024,pants,2.5,0.29622119665145874,dod20
76,snb17_rope-2107,st5-3b,snb17102,rope,1.1,0.2098647952079773,snb17
77,motesf_lightbulb-1b1e,st5-3b,motesfa4f2,lightbulb,2.1,0.21608054637908936,motesf
78,motesf_sock-f1c6,st5-3b,motesfe369,sock,3.6,0.31278932094573975,motesf
79,dod20_shoe-94b4,st5-3b,dod2013,shoe,2.2,0.2743383049964905,dod20
80,dod20_fork-7f06,st5-3b,dod2084,fork,1.5,0.3163416385650635,dod20
81,motesf_lightbulb-9e4a,st5-3b,motesf5ef0,lightbulb,3.9,0.2113768458366394,motesf
82,dod20_shovel-e39e,st5-3b,dod2024,shovel,3.0,0.246962308883667,dod20
83,hmsl_paperclip-7105,st5-3b,hmsl3fDKk8eo,paperclip,2.4,0.15195876359939575,hmsl
84,setal08_knife-f41d,st5-3b,setal0851,knife,2.3,0.3086123466491699,setal08
85,setal08_brick-d202,st5-3b,setal0873,brick,2.3,0.3247695565223694,setal08
86,dod20_book-efb4,st5-3b,dod208,book,3.0,0.24470967054367065,dod20
87,setal08_knife-e668,st5-3b,setal08202,knife,2.0,0.3010665774345398,setal08
88,setal08_brick-1cae,st5-3b,setal08206,brick,1.3,0.2596363425254822,setal08
89,betal18_rope-f10f,st5-3b,betal182033,rope,1.9,0.28067338466644287,betal18
90,betal18_box-931e,st5-3b,betal182051,box,1.9,0.26438117027282715,betal18
91,bs12_brick-6922,st5-3b,bs12109,brick,1.4,0.33876359462738037,bs12
92,hmsl_brick-77a8,st5-3b,hmsly42hKMsQ,brick,3.3,0.35533589124679565,hmsl
93,betal18_box-e414,st5-3b,betal182050,box,1.9,0.27057355642318726,betal18
94,motesf_lightbulb-6f2b,st5-3b,motesfd964,lightbulb,3.9,0.20342040061950684,motesf
95,snbmo09_knife-01d6,st5-3b,snbmo09119,knife,2.3,0.20244550704956055,snbmo09
96,hmsl_brick-4174,st5-3b,hmslUwnf4T1Z,brick,2.0,0.22801953554153442,hmsl
97,bs12_brick-f1f8,st5-3b,bs12113,brick,1.4,0.297180712223053,bs12
98,betal18_box-f58f,st5-3b,betal182043,box,1.3,0.2547230124473572,betal18
99,motesf_toothbrush-a047,st5-3b,motesf839a,toothbrush,3.0,0.28092509508132935,motesf
100,dod20_book-0905,st5-3b,dod2088,book,3.0,0.2527928948402405,dod20
101,dod20_brick-ac16,st5-3b,dod2027,brick,2.5,0.33243268728256226,dod20
102,snbmo09_brick-6bc4,st5-3b,snbmo09115,brick,1.8,0.17958492040634155,snbmo09
103,motesf_sock-b9e5,st5-3b,motesf38b3,sock,2.7,0.16762608289718628,motesf
104,setal08_brick-bded,st5-3b,setal08105,brick,2.3,0.29688215255737305,setal08
105,setal08_brick-40ae,st5-3b,setal0877,brick,2.0,0.27906209230422974,setal08
106,setal08_knife-8f97,st5-3b,setal08239,knife,1.0,0.30545586347579956,setal08
107,bs12_brick-890d,st5-3b,bs1286,brick,1.4,0.32262349128723145,bs12
108,dod20_pants-dd2d,st5-3b,dod2057,pants,3.7,0.33745163679122925,dod20
109,bs12_brick-bc20,st5-3b,bs1259,brick,1.0,0.3166886568069458,bs12
110,hmsl_paperclip-aff2,st5-3b,hmsl7OHW073E,paperclip,2.3,0.258303165435791,hmsl
111,motesf_pencil-4ee4,st5-3b,motesfb83a,pencil,3.3,0.225724995136261,motesf
112,motesf_sock-14c1,st5-3b,motesff717,sock,2.7,0.1888614296913147,motesf
113,hmsl_paperclip-a96d,st5-3b,hmslRW7306rQ,paperclip,2.2,0.2995784878730774,hmsl
114,setal08_brick-c333,st5-3b,setal08205,brick,1.7,0.33159661293029785,setal08
115,snb17_box-0fd3,st5-3b,snb1714,box,1.6,0.23782199621200562,snb17
116,snb17_box-2ff4,st5-3b,snb17157,box,2.7,0.2445230484008789,snb17
117,motesf_sock-97d4,st5-3b,motesf13fe,sock,2.7,0.1760231852531433,motesf
118,betal18_rope-7bb2,st5-3b,betal182079,rope,1.3,0.16117429733276367,betal18
119,snb17_rope-692a,st5-3b,snb1737,rope,1.3,0.2491174340248108,snb17
120,bs12_brick-92de,st5-3b,bs1275,brick,1.8,0.3203446865081787,bs12
121,motesf_bottle-6610,st5-3b,motesffc49,bottle,2.1,0.18338251113891602,motesf
122,dod20_shoe-4d51,st5-3b,dod208,shoe,1.0,0.29354327917099,dod20
123,snbmo09_knife-6f5d,st5-3b,snbmo09116,knife,2.5,0.29954588413238525,snbmo09
124,betal18_rope-3140,st5-3b,betal182162,rope,2.4,0.31625068187713623,betal18
125,snbmo09_knife-8571,st5-3b,snbmo0960,knife,1.7,0.27808696031570435,snbmo09
126,snb17_rope-7b26,st5-3b,snb1758,rope,1.3,0.28043586015701294,snb17
127,bs12_brick-b473,st5-3b,bs1224,brick,1.4,0.26610416173934937,bs12
128,betal18_box-3073,st5-3b,betal182064,box,1.6,0.18953323364257812,betal18
129,hmsl_paperclip-55bb,st5-3b,hmslUUuMg7dW,paperclip,1.0,0.2157232165336609,hmsl
130,motesf_bottle-f8cd,st5-3b,motesf8c19,bottle,2.7,0.2992599606513977,motesf
131,hmsl_brick-848f,st5-3b,hmslCe87d074,brick,1.5,0.3246539235115051,hmsl
132,snbmo09_box-d821,st5-3b,snbmo0994,box,2.0,0.36017274856567383,snbmo09
133,hmsl_paperclip-dd61,st5-3b,hmsll976kyQ1,paperclip,2.0,0.2575618028640747,hmsl
134,hmsl_brick-4755,st5-3b,hmsl2PtjMrzC,brick,2.3,0.2996385097503662,hmsl
135,setal08_brick-3be9,st5-3b,setal08240,brick,1.0,0.25114190578460693,setal08
136,bs12_brick-c05c,st5-3b,bs12110,brick,1.4,0.333753764629364,bs12
137,snb17_rope-d93c,st5-3b,snb17155,rope,1.0,0.28161734342575073,snb17
138,betal18_box-ef78,st5-3b,betal182020,box,1.0,0.22425687313079834,betal18
139,motesf_pencil-a4d2,st5-3b,motesf1429,pencil,2.7,0.339668333530426,motesf
140,dod20_book-7e02,st5-3b,dod2013,book,1.5,0.2659381628036499,dod20
141,motesp-g1_pencil-20HL,st5-3b,20HL,pencil,3.9,0.3759535551071167,motesp
142,betal18_box-e180,st5-3b,betal182142,box,1.6,0.2719295620918274,betal18
143,motesf_pencil-fd3d,st5-3b,motesfa4a0,pencil,2.1,0.16249817609786987,motesf
144,setal08_brick-26f1,st5-3b,setal08146,brick,3.3,0.32257068157196045,setal08
145,snb17_box-d337,st5-3b,snb1781,box,2.0,0.33289796113967896,snb17
146,hmsl_paperclip-ab27,st5-3b,hmsl59auf5Di,paperclip,2.2,0.31652748584747314,hmsl
147,motesf_lightbulb-9be0,st5-3b,motesf74db,lightbulb,1.3,0.27164626121520996,motesf
148,betal18_box-2acf,st5-3b,betal182053,box,2.1,0.3099867105484009,betal18
149,dod20_fork-d702,st5-3b,dod206,fork,2.5,0.2725598216056824,dod20
150,dod20_tire-6179,st5-3b,dod2088,tire,3.3,0.3256995677947998,dod20
151,snbmo09_knife-4d0a,st5-3b,snbmo09120,knife,1.5,0.3220651149749756,snbmo09
152,dod20_table-ad0e,st5-3b,dod2062,table,1.7,0.24806183576583862,dod20
153,motesf_hat-5d4f,st5-3b,motesf1385,hat,3.6,0.33850181102752686,motesf
154,setal08_brick-4184,st5-3b,setal08199,brick,1.3,0.24885547161102295,setal08
155,hmsl_paperclip-c496,st5-3b,hmslbcAU0643,paperclip,2.3,0.25757163763046265,hmsl
156,motesf_sock-186c,st5-3b,motesfe569,sock,2.1,0.2898463010787964,motesf
157,motesf_ball-3120,st5-3b,motesf1534,ball,1.9,0.2410922646522522,motesf
158,hmsl_paperclip-95a8,st5-3b,hmslDw04qHCX,paperclip,1.8,0.30697208642959595,hmsl
159,dod20_shovel-37ba,st5-3b,dod2056,shovel,3.0,0.2684483528137207,dod20
160,bs12_brick-97bc,st5-3b,bs12112,brick,1.4,0.31844085454940796,bs12
161,bs12_brick-af91,st5-3b,bs1233,brick,1.4,0.32041579484939575,bs12
162,motesf_ball-ec90,st5-3b,motesf8216,ball,3.3,0.3491942882537842,motesf
163,motesf_lightbulb-7518,st5-3b,motesfe4a6,lightbulb,3.0,0.27179503440856934,motesf
164,hmsl_brick-b665,st5-3b,hmslgIk5xOKf,brick,3.0,0.3271228075027466,hmsl
165,hmsl_paperclip-a977,st5-3b,hmslgEOtW7kc,paperclip,2.0,0.2548496723175049,hmsl
166,dod20_book-3504,st5-3b,dod2048,book,4.2,0.3053131699562073,dod20
167,setal08_brick-af02,st5-3b,setal0897,brick,1.7,0.31049686670303345,setal08
168,bs12_brick-9b32,st5-3b,bs12123,brick,1.4,0.2787606716156006,bs12
169,snb17_rope-c67a,st5-3b,snb1794,rope,2.0,0.3137356638908386,snb17
170,snb17_box-07e9,st5-3b,snb1781,box,4.0,0.33218103647232056,snb17
171,bs12_brick-473f,st5-3b,bs12110,brick,2.6,0.34238749742507935,bs12
172,hmsl_brick-673f,st5-3b,hmsl978s3cff,brick,2.5,0.3072326183319092,hmsl
173,setal08_knife-42b8,st5-3b,setal08155,knife,2.7,0.32638680934906006,setal08
174,hmsl_paperclip-d7b1,st5-3b,hmslZfDzR06v,paperclip,2.2,0.3030484914779663,hmsl
175,dod20_book-8372,st5-3b,dod208,book,2.7,0.27095645666122437,dod20
176,motesf_spoon-b9a6,st5-3b,motesff61d,spoon,4.1,0.3080822825431824,motesf
177,snbmo09_brick-7bc0,st5-3b,snbmo0991,brick,1.7,0.3224000334739685,snbmo09
178,hmsl_brick-a6bb,st5-3b,hmslT5Yw2Ip3,brick,1.0,0.2423173189163208,hmsl
179,setal08_brick-910c,st5-3b,setal08132,brick,1.7,0.286740243434906,setal08
180,dod20_shoe-6b34,st5-3b,dod2039,shoe,1.5,0.29572588205337524,dod20
181,betal18_box-6a91,st5-3b,betal182076,box,1.3,0.22962647676467896,betal18
182,bs12_brick-0a3a,st5-3b,bs1223,brick,1.8,0.3142692446708679,bs12
183,setal08_brick-9e93,st5-3b,setal08111,brick,3.0,0.33423203229904175,setal08
184,bs12_brick-5233,st5-3b,bs1281,brick,1.4,0.2998446226119995,bs12
185,snbmo09_knife-37fd,st5-3b,snbmo0958,knife,1.0,0.2722403407096863,snbmo09
186,hmsl_brick-8e6c,st5-3b,hmsl517P11oo,brick,1.3,0.27126824855804443,hmsl
187,bs12_brick-84b8,st5-3b,bs1250,brick,1.4,0.2937272787094116,bs12
188,dod20_pants-c27f,st5-3b,dod2011,pants,1.0,0.16742920875549316,dod20
189,hmsl_brick-1ddc,st5-3b,hmslS3aAC6d2,brick,3.5,0.3218054175376892,hmsl
190,betal18_box-cb5b,st5-3b,betal182051,box,1.3,0.29276901483535767,betal18
191,snbmo09_brick-0b84,st5-3b,snbmo0912,brick,1.3,0.3391141891479492,snbmo09
192,hmsl_brick-7015,st5-3b,hmslw07hiE91,brick,3.5,0.3623430132865906,hmsl
193,dod20_shoe-b520,st5-3b,dod2041,shoe,3.0,0.26903480291366577,dod20
194,betal18_box-6517,st5-3b,betal182106,box,1.0,0.29165613651275635,betal18
195,bs12_brick-75c4,st5-3b,bs1268,brick,2.2,0.29842978715896606,bs12
196,snbmo09_box-849f,st5-3b,snbmo0932,box,2.0,0.3045693635940552,snbmo09
197,setal08_brick-10f0,st5-3b,setal08141,brick,2.7,0.3593553304672241,setal08
198,snbmo09_brick-f77c,st5-3b,snbmo09163,brick,3.5,0.2561066150665283,snbmo09
199,dod20_pants-3dcf,st5-3b,dod2013,pants,3.7,0.31631332635879517,dod20
200,setal08_brick-01c9,st5-3b,setal08115,brick,1.0,0.26410794258117676,setal08
201,snbmo09_box-36e3,st5-3b,snbmo099,box,1.5,0.3405917286872864,snbmo09
202,motesf_lightbulb-78df,st5-3b,motesf735b,lightbulb,3.3,0.2937684655189514,motesf
203,snb17_rope-620c,st5-3b,snb1722,rope,1.7,0.27911680936813354,snb17
204,betal18_box-8e19,st5-3b,betal182165,box,1.5,0.24209535121917725,betal18
205,setal08_knife-2960,st5-3b,setal0871,knife,1.7,0.2788236141204834,setal08
206,betal18_box-b68e,st5-3b,betal182003,box,1.0,0.24094527959823608,betal18
207,betal18_box-cc04,st5-3b,betal182059,box,2.3,0.21643364429473877,betal18
208,snbmo09_box-fdcf,st5-3b,snbmo0949,box,1.5,0.2983301877975464,snbmo09
209,setal08_brick-57be,st5-3b,setal08203,brick,3.0,0.31994718313217163,setal08
210,setal08_brick-5a89,st5-3b,setal0882,brick,1.0,0.294641375541687,setal08
211,setal08_brick-e3e3,st5-3b,setal08155,brick,2.7,0.3201793432235718,setal08
212,dod20_book-9c8c,st5-3b,dod2063,book,3.5,0.20327293872833252,dod20
213,setal08_knife-1ba7,st5-3b,setal08146,knife,1.7,0.22995471954345703,setal08
214,dod20_shovel-931e,st5-3b,dod2059,shovel,4.0,0.24069803953170776,dod20
215,bs12_brick-b501,st5-3b,bs1223,brick,2.6,0.3602142930030823,bs12
216,dod20_rope-4880,st5-3b,dod2082,rope,2.0,0.27156198024749756,dod20
217,snbmo09_box-4735,st5-3b,snbmo09184,box,2.0,0.2699502110481262,snbmo09
218,dod20_book-e23b,st5-3b,dod2083,book,3.0,0.27200615406036377,dod20
219,motesf_lightbulb-3db6,st5-3b,motesf642e,lightbulb,2.7,0.19912201166152954,motesf
220,setal08_knife-e7e6,st5-3b,setal08223,knife,2.0,0.312128484249115,setal08
221,setal08_knife-d467,st5-3b,setal08101,knife,1.7,0.21596843004226685,setal08
222,setal08_knife-910a,st5-3b,setal08153,knife,1.7,0.28696292638778687,setal08
223,bs12_brick-5055,st5-3b,bs1229,brick,3.4,0.3205181956291199,bs12
224,snbmo09_brick-5c6b,st5-3b,snbmo09191,brick,1.2,0.3115559220314026,snbmo09
225,dod20_bottle-e839,st5-3b,dod202,bottle,4.3,0.3367764353752136,dod20
226,hmsl_paperclip-60e3,st5-3b,hmslb3AN0bjD,paperclip,1.0,0.20713496208190918,hmsl
227,dod20_pants-4d20,st5-3b,dod2062,pants,4.3,0.2894207835197449,dod20
228,betal18_rope-a648,st5-3b,betal182125,rope,3.0,0.27327561378479004,betal18
229,hmsl_paperclip-5dac,st5-3b,hmsln0jCAZ1s,paperclip,2.3,0.2283725142478943,hmsl
230,hmsl_paperclip-a4e6,st5-3b,hmslR0U9X8AP,paperclip,2.0,0.23288226127624512,hmsl
231,setal08_knife-7279,st5-3b,setal0853,knife,1.7,0.3246423602104187,setal08
232,snbmo09_knife-664e,st5-3b,snbmo0940,knife,3.0,0.32463228702545166,snbmo09
233,dod20_table-85dd,st5-3b,dod2086,table,3.8,0.21582752466201782,dod20
234,motesf_hat-a3c4,st5-3b,motesf38af,hat,3.3,0.2312793731689453,motesf
235,snbmo09_box-0102,st5-3b,snbmo0922,box,2.3,0.31744056940078735,snbmo09
236,dod20_shovel-9ba0,st5-3b,dod2047,shovel,2.0,0.30398982763290405,dod20
237,snb17_rope-c7c7,st5-3b,snb1797,rope,1.3,0.2013230323791504,snb17
238,motesf_spoon-970a,st5-3b,motesf35f4,spoon,2.4,0.2806202173233032,motesf
239,betal18_rope-8c75,st5-3b,betal182174,rope,3.0,0.317932665348053,betal18
240,motesf_lightbulb-41f5,st5-3b,motesf8f14,lightbulb,2.7,0.3149338960647583,motesf
241,motesf_sock-12fa,st5-3b,motesf3dd4,sock,2.8,0.20975065231323242,motesf
242,motesf_spoon-839a,st5-3b,motesf5f93,spoon,2.1,0.15809762477874756,motesf
243,dod20_bottle-8235,st5-3b,dod2064,bottle,3.8,0.2904171347618103,dod20
244,hmsl_paperclip-e6c9,st5-3b,hmslo65EfhY5,paperclip,2.0,0.2506347894668579,hmsl
245,hmsl_brick-eaf6,st5-3b,hmslhF5xX42i,brick,1.4,0.3063185214996338,hmsl
246,setal08_knife-6beb,st5-3b,setal08219,knife,3.0,0.22486084699630737,setal08
247,snbmo09_knife-834c,st5-3b,snbmo09118,knife,2.0,0.19778287410736084,snbmo09
248,snb17_rope-55ac,st5-3b,snb1712,rope,1.3,0.22226804494857788,snb17
249,hmsl_paperclip-7508,st5-3b,hmslUUuMg7dW,paperclip,2.2,0.2801972031593323,hmsl
250,bs12_brick-bb55,st5-3b,bs12130,brick,1.0,0.3292465806007385,bs12
251,snbmo09_brick-e0a9,st5-3b,snbmo09146,brick,1.2,0.2823754549026489,snbmo09
252,setal08_knife-481f,st5-3b,setal08197,knife,2.2,0.26229119300842285,setal08
253,snbmo09_brick-909f,st5-3b,snbmo0956,brick,1.5,0.3238409757614136,snbmo09
254,dod20_book-cb7e,st5-3b,dod2087,book,3.7,0.33367449045181274,dod20
255,bs12_brick-8064,st5-3b,bs1242,brick,4.2,0.3465452194213867,bs12
256,snbmo09_brick-ebdc,st5-3b,snbmo0997,brick,1.8,0.3203509449958801,snbmo09
257,dod20_brick-70ad,st5-3b,dod2029,brick,2.0,0.32870256900787354,dod20
258,setal08_brick-4b13,st5-3b,setal08130,brick,2.3,0.2768591046333313,setal08
259,dod20_rope-475b,st5-3b,dod2027,rope,2.0,0.2922396659851074,dod20
260,bs12_brick-a61e,st5-3b,bs1251,brick,1.0,0.28893595933914185,bs12
261,hmsl_paperclip-413c,st5-3b,hmsl8exnS05w,paperclip,2.2,0.2008575201034546,hmsl
262,snbmo09_box-17be,st5-3b,snbmo09113,box,2.2,0.30531519651412964,snbmo09
263,dod20_bottle-8752,st5-3b,dod2050,bottle,1.0,0.21650320291519165,dod20
264,dod20_shoe-9884,st5-3b,dod2056,shoe,1.0,0.18671643733978271,dod20
265,hmsl_brick-086d,st5-3b,hmsle1t22a36,brick,1.8,0.2810162901878357,hmsl
266,bs12_brick-430c,st5-3b,bs1269,brick,2.2,0.28185564279556274,bs12
267,motesf_sock-26c1,st5-3b,motesf5ef6,sock,2.7,0.32459306716918945,motesf
268,hmsl_brick-101a,st5-3b,hmsl9qInF3rw,brick,1.5,0.27886325120925903,hmsl
269,hmsl_paperclip-bec6,st5-3b,hmslMBYB7Nz5,paperclip,1.2,0.24671834707260132,hmsl
270,setal08_knife-3c0b,st5-3b,setal0871,knife,1.7,0.3134254217147827,setal08
271,hmsl_brick-9a93,st5-3b,hmslcMdakEnx,brick,3.3,0.2851948142051697,hmsl
272,hmsl_brick-5cfb,st5-3b,hmsl8tmPV3b2,brick,2.5,0.30294835567474365,hmsl
273,motesf_ball-b5f2,st5-3b,motesf0aa1,ball,2.7,0.3448672890663147,motesf
274,snbmo09_brick-83a8,st5-3b,snbmo09188,brick,2.5,0.3040756583213806,snbmo09
275,snb17_rope-602e,st5-3b,snb1747,rope,1.0,0.2670936584472656,snb17
276,setal08_brick-3f90,st5-3b,setal084,brick,1.3,0.27947479486465454,setal08
277,motesf_lightbulb-78d9,st5-3b,motesfe2c0,lightbulb,3.0,0.2918267250061035,motesf
278,hmsl_paperclip-56e7,st5-3b,hmslak3D0gDJ,paperclip,2.5,0.33385491371154785,hmsl
279,motesf_sock-0115,st5-3b,motesff7e6,sock,3.3,0.19681739807128906,motesf
280,bs12_brick-baaa,st5-3b,bs12120,brick,1.4,0.3435811400413513,bs12
281,motesf_hat-485d,st5-3b,motesf8e29,hat,2.1,0.2836173176765442,motesf
282,hmsl_paperclip-651c,st5-3b,hmsl57ZLnnlc,paperclip,3.5,0.27391719818115234,hmsl
283,dod20_book-7bb5,st5-3b,dod2089,book,2.8,0.233090341091156,dod20
284,motesf_lightbulb-be9e,st5-3b,motesfc51c,lightbulb,2.4,0.1742238998413086,motesf
285,betal18_box-f387,st5-3b,betal182079,box,1.0,0.24823880195617676,betal18
286,snbmo09_knife-defc,st5-3b,snbmo09192,knife,1.3,0.20385277271270752,snbmo09
287,bs12_brick-3ce3,st5-3b,bs1226,brick,2.6,0.26720213890075684,bs12
288,setal08_brick-a22c,st5-3b,setal083,brick,1.7,0.31980055570602417,setal08
289,dod20_book-616b,st5-3b,dod2090,book,1.2,0.26286524534225464,dod20
290,snb17_rope-b290,st5-3b,snb17126,rope,1.2,0.24798434972763062,snb17
291,betal18_box-84e7,st5-3b,betal182106,box,1.9,0.2762446999549866,betal18
292,bs12_brick-048a,st5-3b,bs12100,brick,1.4,0.32334035634994507,bs12
293,dod20_shovel-0705,st5-3b,dod2062,shovel,3.5,0.2933856248855591,dod20
294,betal18_box-1d6d,st5-3b,betal182106,box,5.0,0.36291027069091797,betal18
295,dod20_fork-601a,st5-3b,dod2085,fork,2.2,0.20911478996276855,dod20
296,hmsl_brick-b948,st5-3b,hmslPfZkRQMq,brick,3.7,0.3239849805831909,hmsl
297,hmsl_paperclip-0a20,st5-3b,hmslhj8bSQrN,paperclip,3.8,0.2807766795158386,hmsl
