,id,model,participant,prompt,target,predicted,src
68,dod20_book-0c1b,gpt-emb-text-similarity-ada-001,dod2069,book,2.7,0.27765877924942395,dod20
69,dod20_book-e23b,gpt-emb-text-similarity-ada-001,dod2083,book,3.0,0.18411697946740435,dod20
70,dod20_book-97c0,gpt-emb-text-similarity-ada-001,dod208,book,3.0,0.18316936065092637,dod20
71,dod20_book-b804,gpt-emb-text-similarity-ada-001,dod2087,book,2.7,0.21861921236313775,dod20
72,dod20_book-cf49,gpt-emb-text-similarity-ada-001,dod2064,book,1.5,0.1243764361333849,dod20
73,dod20_book-be18,gpt-emb-text-similarity-ada-001,dod2040,book,1.2,0.17135415844169133,dod20
74,dod20_book-3d79,gpt-emb-text-similarity-ada-001,dod2060,book,2.5,0.22005944888714624,dod20
75,dod20_book-efb4,gpt-emb-text-similarity-ada-001,dod208,book,3.0,0.13936401346419336,dod20
76,dod20_book-09ac,gpt-emb-text-similarity-ada-001,dod2092,book,2.8,0.19446898245062272,dod20
77,dod20_book-6487,gpt-emb-text-similarity-ada-001,dod2031,book,3.2,0.20192273762047264,dod20
78,dod20_book-7da2,gpt-emb-text-similarity-ada-001,dod206,book,2.7,0.19084951621177093,dod20
79,dod20_book-73da,gpt-emb-text-similarity-ada-001,dod2070,book,3.0,0.15270601379104265,dod20
80,dod20_book-f0c7,gpt-emb-text-similarity-ada-001,dod2075,book,4.0,0.2777254757688471,dod20
81,dod20_book-ca6d,gpt-emb-text-similarity-ada-001,dod2085,book,3.5,0.1837434630937942,dod20
82,dod20_book-fc45,gpt-emb-text-similarity-ada-001,dod2034,book,3.0,0.17862743706290163,dod20
83,dod20_book-fbae,gpt-emb-text-similarity-ada-001,dod2044,book,3.0,0.23352803759247565,dod20
84,dod20_book-c725,gpt-emb-text-similarity-ada-001,dod2076,book,3.5,0.1730758599033605,dod20
85,dod20_book-af53,gpt-emb-text-similarity-ada-001,dod2051,book,2.2,0.2203736250937144,dod20
86,dod20_book-9940,gpt-emb-text-similarity-ada-001,dod2077,book,1.3,0.1492541817749209,dod20
87,dod20_book-dc0e,gpt-emb-text-similarity-ada-001,dod2012,book,2.7,0.2911102882852066,dod20
88,dod20_book-8372,gpt-emb-text-similarity-ada-001,dod208,book,2.7,0.18290796912922735,dod20
89,dod20_book-663b,gpt-emb-text-similarity-ada-001,dod2019,book,3.0,0.16739096797174435,dod20
90,dod20_book-7cf0,gpt-emb-text-similarity-ada-001,dod2092,book,2.5,0.26036012287089383,dod20
91,dod20_book-35fa,gpt-emb-text-similarity-ada-001,dod2027,book,3.7,0.29503679462319565,dod20
92,dod20_book-1b06,gpt-emb-text-similarity-ada-001,dod2084,book,2.0,0.24735156828499327,dod20
93,dod20_book-973e,gpt-emb-text-similarity-ada-001,dod2066,book,3.2,0.23266139906868,dod20
94,dod20_book-0328,gpt-emb-text-similarity-ada-001,dod2043,book,2.8,0.1949307503442399,dod20
95,dod20_book-7e02,gpt-emb-text-similarity-ada-001,dod2013,book,1.5,0.14434268272542627,dod20
96,dod20_book-51c4,gpt-emb-text-similarity-ada-001,dod2054,book,2.8,0.1920673238284185,dod20
97,dod20_book-8209,gpt-emb-text-similarity-ada-001,dod2034,book,3.0,0.19349264847986603,dod20
98,dod20_book-1676,gpt-emb-text-similarity-ada-001,dod2061,book,2.5,0.18896701715509945,dod20
99,dod20_book-5c62,gpt-emb-text-similarity-ada-001,dod2053,book,3.5,0.21796142689520137,dod20
100,dod20_book-9b90,gpt-emb-text-similarity-ada-001,dod2046,book,3.2,0.26220483173152365,dod20
101,dod20_book-3504,gpt-emb-text-similarity-ada-001,dod2048,book,4.2,0.23302636279134026,dod20
102,dod20_book-5c75,gpt-emb-text-similarity-ada-001,dod2073,book,3.2,0.15060454717253924,dod20
103,dod20_book-c6a8,gpt-emb-text-similarity-ada-001,dod2031,book,2.5,0.17962271316681366,dod20
104,dod20_book-cb7e,gpt-emb-text-similarity-ada-001,dod2087,book,3.7,0.31419413293993725,dod20
105,dod20_book-7ae3,gpt-emb-text-similarity-ada-001,dod2048,book,3.7,0.14726201953711093,dod20
106,dod20_book-1de7,gpt-emb-text-similarity-ada-001,dod202,book,3.5,0.255493084239659,dod20
107,dod20_book-0905,gpt-emb-text-similarity-ada-001,dod2088,book,3.0,0.20926235841325336,dod20
108,dod20_book-5e4b,gpt-emb-text-similarity-ada-001,dod2048,book,3.0,0.1891619520851544,dod20
109,dod20_book-54aa,gpt-emb-text-similarity-ada-001,dod2081,book,3.5,0.2952630024460998,dod20
110,dod20_book-a17d,gpt-emb-text-similarity-ada-001,dod2062,book,3.5,0.1993366101823616,dod20
111,dod20_book-acc5,gpt-emb-text-similarity-ada-001,dod2038,book,2.7,0.21519379114245119,dod20
112,dod20_book-99d4,gpt-emb-text-similarity-ada-001,dod206,book,2.8,0.14565807446359946,dod20
113,dod20_book-2da9,gpt-emb-text-similarity-ada-001,dod2042,book,4.5,0.227292656964315,dod20
114,dod20_book-7888,gpt-emb-text-similarity-ada-001,dod2024,book,2.2,0.2603339151988172,dod20
115,dod20_book-887c,gpt-emb-text-similarity-ada-001,dod2062,book,3.5,0.18540585633533424,dod20
116,dod20_book-3b59,gpt-emb-text-similarity-ada-001,dod2028,book,3.8,0.22806125949420364,dod20
117,dod20_book-a5f3,gpt-emb-text-similarity-ada-001,dod2075,book,2.7,0.19815857530341363,dod20
118,dod20_book-d9a5,gpt-emb-text-similarity-ada-001,dod2074,book,2.7,0.24186658901035996,dod20
119,dod20_book-d882,gpt-emb-text-similarity-ada-001,dod2081,book,3.0,0.23326702274024302,dod20
120,dod20_book-9c8c,gpt-emb-text-similarity-ada-001,dod2063,book,3.5,0.135223348844127,dod20
121,dod20_book-8d31,gpt-emb-text-similarity-ada-001,dod2017,book,2.5,0.1865151217746468,dod20
122,dod20_book-616b,gpt-emb-text-similarity-ada-001,dod2090,book,1.2,0.1715414289463314,dod20
123,dod20_book-9593,gpt-emb-text-similarity-ada-001,dod2015,book,5.0,0.2871331322388657,dod20
124,dod20_book-63a2,gpt-emb-text-similarity-ada-001,dod2048,book,2.8,0.20029164384125298,dod20
125,dod20_book-c837,gpt-emb-text-similarity-ada-001,dod205,book,2.5,0.16572524431251245,dod20
126,dod20_book-d987,gpt-emb-text-similarity-ada-001,dod2089,book,3.7,0.15929729678228044,dod20
127,dod20_book-4f92,gpt-emb-text-similarity-ada-001,dod2060,book,3.0,0.22311772166249477,dod20
128,dod20_book-3962,gpt-emb-text-similarity-ada-001,dod2036,book,3.5,0.19050486465311112,dod20
129,dod20_book-96f5,gpt-emb-text-similarity-ada-001,dod2019,book,2.5,0.18049002203494124,dod20
130,dod20_book-b331,gpt-emb-text-similarity-ada-001,dod2045,book,2.7,0.191193468691905,dod20
131,dod20_book-cb01,gpt-emb-text-similarity-ada-001,dod2061,book,3.2,0.16637625291111036,dod20
132,dod20_book-96e1,gpt-emb-text-similarity-ada-001,dod2038,book,1.3,0.22420438823383892,dod20
133,dod20_book-6548,gpt-emb-text-similarity-ada-001,dod2013,book,1.5,0.16644691365115183,dod20
134,dod20_book-97f6,gpt-emb-text-similarity-ada-001,dod2092,book,3.0,0.2314604822723979,dod20
135,motesf_spoon-4ff1,gpt-emb-text-similarity-ada-001,motesf7588,spoon,3.3,0.2322357207377197,motesf
136,motesf_spoon-4ca0,gpt-emb-text-similarity-ada-001,motesf819f,spoon,2.7,0.20364960004915145,motesf
137,motesf_spoon-4034,gpt-emb-text-similarity-ada-001,motesfd709,spoon,2.7,0.19511584787029612,motesf
138,motesp-g1_spoon-31MB,gpt-emb-text-similarity-ada-001,31MB,spoon,3.2,0.2236613369218452,motesp
139,motesf_spoon-59d1,gpt-emb-text-similarity-ada-001,motesf8d3b,spoon,3.9,0.23044696981163282,motesf
140,motesf_spoon-1d94,gpt-emb-text-similarity-ada-001,motesfb1a5,spoon,3.3,0.22861848594065481,motesf
141,motesf_spoon-4059,gpt-emb-text-similarity-ada-001,motesf735b,spoon,2.4,0.175368244463865,motesf
142,motesf_spoon-c66c,gpt-emb-text-similarity-ada-001,motesf45fb,spoon,3.3,0.18114077994581634,motesf
143,motesf_spoon-4295,gpt-emb-text-similarity-ada-001,motesf1c9a,spoon,2.4,0.1522611616414924,motesf
144,motesf_spoon-bc2f,gpt-emb-text-similarity-ada-001,motesf0640,spoon,2.7,0.19458625085892411,motesf
145,motesf_spoon-0295,gpt-emb-text-similarity-ada-001,motesf6ea9,spoon,2.4,0.2780054261946229,motesf
146,motesf_spoon-9743,gpt-emb-text-similarity-ada-001,motesf89f0,spoon,3.6,0.27109670090465254,motesf
147,motesp-g1_spoon-14ML,gpt-emb-text-similarity-ada-001,14ML,spoon,3.0,0.18405982060531134,motesp
148,motesf_spoon-d2fe,gpt-emb-text-similarity-ada-001,motesf16a5,spoon,2.7,0.1884653853553574,motesf
149,motesf_spoon-aa51,gpt-emb-text-similarity-ada-001,motesfcb70,spoon,2.7,0.22833949573483603,motesf
150,motesf_spoon-b38e,gpt-emb-text-similarity-ada-001,motesf642e,spoon,3.3,0.2331912117196968,motesf
151,motesf_spoon-f0e0,gpt-emb-text-similarity-ada-001,motesf1700,spoon,2.4,0.22484629356535202,motesf
152,motesf_spoon-6d8c,gpt-emb-text-similarity-ada-001,motesfec89,spoon,2.7,0.2297806292064105,motesf
153,motesf_spoon-7689,gpt-emb-text-similarity-ada-001,motesf4f6f,spoon,3.6,0.22885103580623345,motesf
154,motesf_spoon-0a65,gpt-emb-text-similarity-ada-001,motesfeae2,spoon,3.3,0.19715270898129234,motesf
155,motesf_spoon-fd61,gpt-emb-text-similarity-ada-001,motesff033,spoon,2.1,0.20273525083058785,motesf
156,motesf_spoon-6e2a,gpt-emb-text-similarity-ada-001,motesf2723,spoon,2.8,0.17879186905758215,motesf
157,motesf_spoon-839a,gpt-emb-text-similarity-ada-001,motesf5f93,spoon,2.1,0.15135922257012657,motesf
158,motesf_spoon-0e02,gpt-emb-text-similarity-ada-001,motesf19ca,spoon,3.0,0.21498698452543563,motesf
159,motesf_spoon-0370,gpt-emb-text-similarity-ada-001,motesff7e6,spoon,3.6,0.21609433141366652,motesf
160,motesf_spoon-31aa,gpt-emb-text-similarity-ada-001,motesf19f3,spoon,2.4,0.24713003823510893,motesf
161,motesf_spoon-b181,gpt-emb-text-similarity-ada-001,motesf5878,spoon,3.0,0.17589453818626977,motesf
162,motesf_spoon-67a9,gpt-emb-text-similarity-ada-001,motesf698d,spoon,2.7,0.2018896034676716,motesf
163,motesf_spoon-6453,gpt-emb-text-similarity-ada-001,motesf67c6,spoon,2.4,0.23869580248006073,motesf
164,motesf_spoon-b9a6,gpt-emb-text-similarity-ada-001,motesff61d,spoon,4.1,0.23937964996032068,motesf
165,motesf_spoon-36a9,gpt-emb-text-similarity-ada-001,motesf74db,spoon,2.7,0.23384294752328172,motesf
166,motesf_spoon-debc,gpt-emb-text-similarity-ada-001,motesf0451,spoon,3.0,0.260486559774335,motesf
167,motesf_spoon-3825,gpt-emb-text-similarity-ada-001,motesf7e77,spoon,2.1,0.17660617313588334,motesf
168,motesf_spoon-2328,gpt-emb-text-similarity-ada-001,motesffe73,spoon,3.3,0.20212207697484874,motesf
169,motesf_spoon-dccc,gpt-emb-text-similarity-ada-001,motesfd296,spoon,3.0,0.22997107331895716,motesf
170,motesp-g1_spoon-12AM,gpt-emb-text-similarity-ada-001,12AM,spoon,4.8,0.2365827518306357,motesp
171,motesf_spoon-2cee,gpt-emb-text-similarity-ada-001,motesfd1fe,spoon,2.4,0.2142189349434831,motesf
172,motesf_spoon-7b3c,gpt-emb-text-similarity-ada-001,motesf0041,spoon,3.3,0.1899004169465488,motesf
173,motesf_spoon-a911,gpt-emb-text-similarity-ada-001,motesf9de6,spoon,3.9,0.2558513745890959,motesf
174,motesf_spoon-2e9c,gpt-emb-text-similarity-ada-001,motesf63dc,spoon,4.1,0.16731066354241353,motesf
175,motesf_spoon-c6e5,gpt-emb-text-similarity-ada-001,motesfa255,spoon,3.3,0.22852653564643743,motesf
176,motesf_spoon-210b,gpt-emb-text-similarity-ada-001,motesf274a,spoon,3.6,0.21009663090900554,motesf
177,motesf_spoon-e629,gpt-emb-text-similarity-ada-001,motesf9b04,spoon,4.1,0.20694023294682595,motesf
178,motesf_spoon-3724,gpt-emb-text-similarity-ada-001,motesf013d,spoon,2.7,0.2218000498312599,motesf
179,motesf_spoon-cf01,gpt-emb-text-similarity-ada-001,motesfef0d,spoon,3.0,0.23783204356220555,motesf
180,motesf_spoon-a639,gpt-emb-text-similarity-ada-001,motesfe2ef,spoon,2.4,0.18691680873410532,motesf
181,motesf_spoon-05e7,gpt-emb-text-similarity-ada-001,motesf8bf1,spoon,2.7,0.17046191622023132,motesf
182,motesf_spoon-4864,gpt-emb-text-similarity-ada-001,motesf812b,spoon,3.3,0.19029320567425567,motesf
183,motesf_spoon-ba16,gpt-emb-text-similarity-ada-001,motesff90f,spoon,1.9,0.1920837248920566,motesf
184,motesf_spoon-91e2,gpt-emb-text-similarity-ada-001,motesfc8ff,spoon,3.6,0.1753047111389897,motesf
185,motesf_spoon-9e22,gpt-emb-text-similarity-ada-001,motesfeda8,spoon,2.4,0.20944512251527303,motesf
186,motesf_spoon-ee76,gpt-emb-text-similarity-ada-001,motesf46ba,spoon,3.6,0.23586897665283046,motesf
187,motesf_spoon-de01,gpt-emb-text-similarity-ada-001,motesfb2eb,spoon,3.3,0.26720321211649245,motesf
188,motesf_spoon-970a,gpt-emb-text-similarity-ada-001,motesf35f4,spoon,2.4,0.16750010825892914,motesf
189,motesf_spoon-d33b,gpt-emb-text-similarity-ada-001,motesf9a11,spoon,3.9,0.23986895662568153,motesf
190,motesf_spoon-90d5,gpt-emb-text-similarity-ada-001,motesfbd68,spoon,2.1,0.15293897171094006,motesf
191,motesp-g1_spoon-23MK,gpt-emb-text-similarity-ada-001,23MK,spoon,3.2,0.16169507401256322,motesp
192,motesf_spoon-43cf,gpt-emb-text-similarity-ada-001,motesf02e7,spoon,2.4,0.2203818370335331,motesf
193,motesf_spoon-d989,gpt-emb-text-similarity-ada-001,motesf82aa,spoon,3.9,0.17729854425732594,motesf
194,motesf_spoon-6689,gpt-emb-text-similarity-ada-001,motesfedde,spoon,3.0,0.18634916279077862,motesf
195,motesf_spoon-41f7,gpt-emb-text-similarity-ada-001,motesf1afa,spoon,2.7,0.19271600789873278,motesf
196,motesf_spoon-2f8f,gpt-emb-text-similarity-ada-001,motesf3cec,spoon,3.6,0.15896568030411784,motesf
197,motesp-g1_spoon-33RM,gpt-emb-text-similarity-ada-001,33RM,spoon,2.8,0.17139781476516813,motesp
198,motesf_spoon-7393,gpt-emb-text-similarity-ada-001,motesf7a61,spoon,4.1,0.21727917883271752,motesf
199,dod20_tire-5e0f,gpt-emb-text-similarity-ada-001,dod201,tire,3.2,0.19303359922780905,dod20
200,dod20_tire-cda1,gpt-emb-text-similarity-ada-001,dod2058,tire,3.0,0.2514912659529783,dod20
201,dod20_tire-c2cc,gpt-emb-text-similarity-ada-001,dod2073,tire,2.8,0.2110153514228128,dod20
202,dod20_tire-8fe3,gpt-emb-text-similarity-ada-001,dod2082,tire,1.8,0.18800542428488565,dod20
203,dod20_tire-9583,gpt-emb-text-similarity-ada-001,dod2027,tire,2.7,0.3003381939022205,dod20
204,dod20_tire-e7db,gpt-emb-text-similarity-ada-001,dod2062,tire,2.5,0.2509516632822735,dod20
205,dod20_tire-be3a,gpt-emb-text-similarity-ada-001,dod2016,tire,3.0,0.26159756815097723,dod20
206,dod20_tire-f1cd,gpt-emb-text-similarity-ada-001,dod2080,tire,2.5,0.2042713555637874,dod20
207,dod20_tire-1add,gpt-emb-text-similarity-ada-001,dod2055,tire,2.7,0.17168294839917408,dod20
208,dod20_tire-e3fb,gpt-emb-text-similarity-ada-001,dod2035,tire,1.0,0.15720430627956716,dod20
209,dod20_tire-38b7,gpt-emb-text-similarity-ada-001,dod2017,tire,3.5,0.23778180066304289,dod20
210,dod20_tire-28c8,gpt-emb-text-similarity-ada-001,dod2085,tire,1.5,0.11305151018159676,dod20
211,dod20_tire-b58b,gpt-emb-text-similarity-ada-001,dod2082,tire,2.3,0.16606299459788665,dod20
212,dod20_tire-ec14,gpt-emb-text-similarity-ada-001,dod2018,tire,3.5,0.27800035766650943,dod20
213,dod20_tire-0b83,gpt-emb-text-similarity-ada-001,dod2031,tire,2.7,0.16347773846142455,dod20
214,dod20_tire-ca6a,gpt-emb-text-similarity-ada-001,dod2062,tire,2.8,0.12452802580153954,dod20
215,dod20_tire-e034,gpt-emb-text-similarity-ada-001,dod2058,tire,2.5,0.18327928370532098,dod20
216,dod20_tire-6179,gpt-emb-text-similarity-ada-001,dod2088,tire,3.3,0.2730328107242982,dod20
217,dod20_tire-8120,gpt-emb-text-similarity-ada-001,dod2075,tire,3.8,0.20053711925181794,dod20
218,dod20_tire-9ce4,gpt-emb-text-similarity-ada-001,dod2076,tire,4.2,0.19229240218535748,dod20
219,dod20_tire-f143,gpt-emb-text-similarity-ada-001,dod2082,tire,2.5,0.23561719611174847,dod20
220,dod20_tire-bc45,gpt-emb-text-similarity-ada-001,dod2051,tire,2.5,0.22384715331038862,dod20
221,dod20_tire-04f6,gpt-emb-text-similarity-ada-001,dod2051,tire,3.0,0.3182855647322105,dod20
222,dod20_tire-f5a2,gpt-emb-text-similarity-ada-001,dod2071,tire,3.5,0.23386629093341837,dod20
223,dod20_tire-d80b,gpt-emb-text-similarity-ada-001,dod2062,tire,2.2,0.19105397042849837,dod20
224,dod20_tire-8ef1,gpt-emb-text-similarity-ada-001,dod2076,tire,3.3,0.21084023310328104,dod20
225,dod20_tire-20e9,gpt-emb-text-similarity-ada-001,dod2023,tire,2.3,0.24485415528778964,dod20
226,dod20_tire-40d4,gpt-emb-text-similarity-ada-001,dod2023,tire,3.5,0.29808377096351035,dod20
227,dod20_tire-c22c,gpt-emb-text-similarity-ada-001,dod2047,tire,3.8,0.1907130057255726,dod20
228,dod20_tire-d0d1,gpt-emb-text-similarity-ada-001,dod2056,tire,1.0,0.11350428505961863,dod20
229,dod20_tire-dabf,gpt-emb-text-similarity-ada-001,dod2016,tire,3.0,0.2882714457944301,dod20
230,dod20_tire-155b,gpt-emb-text-similarity-ada-001,dod2078,tire,2.5,0.23334839354712833,dod20
231,dod20_tire-b6f9,gpt-emb-text-similarity-ada-001,dod202,tire,3.3,0.23898655508879918,dod20
232,dod20_tire-4e80,gpt-emb-text-similarity-ada-001,dod202,tire,1.5,0.20710261546976705,dod20
233,dod20_tire-61ab,gpt-emb-text-similarity-ada-001,dod2062,tire,1.5,0.16881561443200566,dod20
234,dod20_tire-837f,gpt-emb-text-similarity-ada-001,dod2017,tire,2.8,0.15268927451910452,dod20
235,dod20_tire-46a8,gpt-emb-text-similarity-ada-001,dod2087,tire,3.2,0.2438039085851249,dod20
236,dod20_tire-8927,gpt-emb-text-similarity-ada-001,dod2085,tire,2.5,0.16991988356774335,dod20
237,dod20_tire-4ed4,gpt-emb-text-similarity-ada-001,dod208,tire,3.8,0.2214070148831606,dod20
238,dod20_tire-57c3,gpt-emb-text-similarity-ada-001,dod2041,tire,2.2,0.2124318897371521,dod20
239,dod20_tire-0cb9,gpt-emb-text-similarity-ada-001,dod2023,tire,2.0,0.21905392911185206,dod20
240,dod20_tire-5216,gpt-emb-text-similarity-ada-001,dod2022,tire,3.0,0.20109448678818387,dod20
241,dod20_tire-220f,gpt-emb-text-similarity-ada-001,dod2038,tire,2.0,0.28379706020275264,dod20
242,dod20_tire-1a66,gpt-emb-text-similarity-ada-001,dod2053,tire,3.0,0.19442319868581748,dod20
243,dod20_tire-de5e,gpt-emb-text-similarity-ada-001,dod2012,tire,2.3,0.26770854212998996,dod20
244,dod20_tire-ccf8,gpt-emb-text-similarity-ada-001,dod2085,tire,2.3,0.16382635778648025,dod20
