,id,model,participant,prompt,target,predicted,src
43,snb17_rope-a9d3,st5-base,snb17142,rope,1.3,0.2043781280517578,snb17
44,dod20_tire-e6be,st5-base,dod2084,tire,1.0,0.2022358775138855,dod20
45,motesf_bottle-77b4,st5-base,motesf432a,bottle,2.7,0.2185584306716919,motesf
46,bs12_brick-3020,st5-base,bs1258,brick,1.4,0.2020711898803711,bs12
47,snbmo09_brick-3246,st5-base,snbmo093,brick,1.5,0.14834409952163696,snbmo09
48,motesf_sock-1133,st5-base,motesf0e01,sock,3.6,0.2258111834526062,motesf
49,snbmo09_box-d38f,st5-base,snbmo0945,box,1.2,0.13902688026428223,snbmo09
50,betal18_rope-a0ff,st5-base,betal182128,rope,1.0,0.1959555745124817,betal18
51,hmsl_paperclip-278b,st5-base,hmslMXicONTd,paperclip,2.7,0.18454235792160034,hmsl
52,snbmo09_brick-8f5e,st5-base,snbmo0971,brick,1.5,0.14599168300628662,snbmo09
53,snbmo09_brick-385f,st5-base,snbmo0918,brick,1.7,0.2125956416130066,snbmo09
54,snbmo09_box-f37f,st5-base,snbmo0974,box,1.0,0.1882738471031189,snbmo09
55,bs12_brick-77bd,st5-base,bs1213,brick,1.0,0.20354688167572021,bs12
56,hmsl_paperclip-17f2,st5-base,hmslJE5LUVea,paperclip,1.0,0.16069412231445312,hmsl
57,hmsl_paperclip-a503,st5-base,hmslJwPQBC80,paperclip,2.7,0.19439828395843506,hmsl
58,betal18_rope-f0e4,st5-base,betal182154,rope,1.0,0.1320478916168213,betal18
59,snb17_rope-ebad,st5-base,snb1722,rope,1.3,0.144903302192688,snb17
60,betal18_rope-7ef9,st5-base,betal182190,rope,1.4,0.1512107253074646,betal18
61,betal18_rope-86e6,st5-base,betal182128,rope,2.7,0.21709048748016357,betal18
62,dod20_pants-ce03,st5-base,dod2037,pants,2.0,0.17754435539245605,dod20
63,snbmo09_brick-10fd,st5-base,snbmo09127,brick,2.0,0.13461250066757202,snbmo09
64,setal08_brick-a128,st5-base,setal08189,brick,3.0,0.2637482285499573,setal08
65,motesf_ball-bc79,st5-base,motesf20f0,ball,1.6,0.2134961485862732,motesf
66,motesp-g1_bottle-30MR,st5-base,30MR,bottle,3.9,0.2572808265686035,motesp
67,snbmo09_box-8edf,st5-base,snbmo0936,box,1.7,0.20175713300704956,snbmo09
68,hmsl_paperclip-c956,st5-base,hmslIJcWIf8K,paperclip,3.2,0.2157624363899231,hmsl
69,dod20_book-96e1,st5-base,dod2038,book,1.3,0.2138245701789856,dod20
70,hmsl_brick-4878,st5-base,hmslLPQ9qCo5,brick,3.0,0.24691683053970337,hmsl
71,setal08_knife-692a,st5-base,setal08194,knife,1.0,0.1603720784187317,setal08
72,motesf_hat-502c,st5-base,motesfbe83,hat,3.3,0.1607540249824524,motesf
73,setal08_knife-16f9,st5-base,setal0874,knife,2.0,0.20918864011764526,setal08
74,bs12_brick-1b54,st5-base,bs12112,brick,2.2,0.2468705177307129,bs12
75,dod20_pants-5d14,st5-base,dod2024,pants,2.5,0.20423507690429688,dod20
76,snb17_rope-2107,st5-base,snb17102,rope,1.1,0.12682533264160156,snb17
77,motesf_lightbulb-1b1e,st5-base,motesfa4f2,lightbulb,2.1,0.1500234603881836,motesf
78,motesf_sock-f1c6,st5-base,motesfe369,sock,3.6,0.22613811492919922,motesf
79,dod20_shoe-94b4,st5-base,dod2013,shoe,2.2,0.22024255990982056,dod20
80,dod20_fork-7f06,st5-base,dod2084,fork,1.5,0.23653161525726318,dod20
81,motesf_lightbulb-9e4a,st5-base,motesf5ef0,lightbulb,3.9,0.15592128038406372,motesf
82,dod20_shovel-e39e,st5-base,dod2024,shovel,3.0,0.21791809797286987,dod20
83,hmsl_paperclip-7105,st5-base,hmsl3fDKk8eo,paperclip,2.4,0.1000586748123169,hmsl
84,setal08_knife-f41d,st5-base,setal0851,knife,2.3,0.23989224433898926,setal08
85,setal08_brick-d202,st5-base,setal0873,brick,2.3,0.2367076873779297,setal08
86,dod20_book-efb4,st5-base,dod208,book,3.0,0.1772657036781311,dod20
87,setal08_knife-e668,st5-base,setal08202,knife,2.0,0.20079994201660156,setal08
88,setal08_brick-1cae,st5-base,setal08206,brick,1.3,0.18428391218185425,setal08
89,betal18_rope-f10f,st5-base,betal182033,rope,1.9,0.19432389736175537,betal18
90,betal18_box-931e,st5-base,betal182051,box,1.9,0.19121462106704712,betal18
91,bs12_brick-6922,st5-base,bs12109,brick,1.4,0.250080943107605,bs12
92,hmsl_brick-77a8,st5-base,hmsly42hKMsQ,brick,3.3,0.26439547538757324,hmsl
93,betal18_box-e414,st5-base,betal182050,box,1.9,0.20191597938537598,betal18
94,motesf_lightbulb-6f2b,st5-base,motesfd964,lightbulb,3.9,0.1688646674156189,motesf
95,snbmo09_knife-01d6,st5-base,snbmo09119,knife,2.3,0.14833790063858032,snbmo09
96,hmsl_brick-4174,st5-base,hmslUwnf4T1Z,brick,2.0,0.1858881115913391,hmsl
97,bs12_brick-f1f8,st5-base,bs12113,brick,1.4,0.22365254163742065,bs12
98,betal18_box-f58f,st5-base,betal182043,box,1.3,0.2245957851409912,betal18
99,motesf_toothbrush-a047,st5-base,motesf839a,toothbrush,3.0,0.20574241876602173,motesf
100,dod20_book-0905,st5-base,dod2088,book,3.0,0.1902676820755005,dod20
101,dod20_brick-ac16,st5-base,dod2027,brick,2.5,0.23516547679901123,dod20
102,snbmo09_brick-6bc4,st5-base,snbmo09115,brick,1.8,0.1124982237815857,snbmo09
103,motesf_sock-b9e5,st5-base,motesf38b3,sock,2.7,0.12948745489120483,motesf
104,setal08_brick-bded,st5-base,setal08105,brick,2.3,0.23763585090637207,setal08
105,setal08_brick-40ae,st5-base,setal0877,brick,2.0,0.22644942998886108,setal08
106,setal08_knife-8f97,st5-base,setal08239,knife,1.0,0.21738320589065552,setal08
107,bs12_brick-890d,st5-base,bs1286,brick,1.4,0.24722683429718018,bs12
108,dod20_pants-dd2d,st5-base,dod2057,pants,3.7,0.2582818865776062,dod20
109,bs12_brick-bc20,st5-base,bs1259,brick,1.0,0.23002511262893677,bs12
110,hmsl_paperclip-aff2,st5-base,hmsl7OHW073E,paperclip,2.3,0.20337480306625366,hmsl
111,motesf_pencil-4ee4,st5-base,motesfb83a,pencil,3.3,0.1536562442779541,motesf
112,motesf_sock-14c1,st5-base,motesff717,sock,2.7,0.11586230993270874,motesf
113,hmsl_paperclip-a96d,st5-base,hmslRW7306rQ,paperclip,2.2,0.2409784197807312,hmsl
114,setal08_brick-c333,st5-base,setal08205,brick,1.7,0.2620399594306946,setal08
115,snb17_box-0fd3,st5-base,snb1714,box,1.6,0.1728169322013855,snb17
116,snb17_box-2ff4,st5-base,snb17157,box,2.7,0.18645960092544556,snb17
117,motesf_sock-97d4,st5-base,motesf13fe,sock,2.7,0.14392966032028198,motesf
118,betal18_rope-7bb2,st5-base,betal182079,rope,1.3,0.15237349271774292,betal18
119,snb17_rope-692a,st5-base,snb1737,rope,1.3,0.18927109241485596,snb17
120,bs12_brick-92de,st5-base,bs1275,brick,1.8,0.21987241506576538,bs12
121,motesf_bottle-6610,st5-base,motesffc49,bottle,2.1,0.12222307920455933,motesf
122,dod20_shoe-4d51,st5-base,dod208,shoe,1.0,0.20923733711242676,dod20
123,snbmo09_knife-6f5d,st5-base,snbmo09116,knife,2.5,0.18426287174224854,snbmo09
124,betal18_rope-3140,st5-base,betal182162,rope,2.4,0.2124330997467041,betal18
125,snbmo09_knife-8571,st5-base,snbmo0960,knife,1.7,0.19879621267318726,snbmo09
126,snb17_rope-7b26,st5-base,snb1758,rope,1.3,0.20727556943893433,snb17
127,bs12_brick-b473,st5-base,bs1224,brick,1.4,0.19170117378234863,bs12
128,betal18_box-3073,st5-base,betal182064,box,1.6,0.13542652130126953,betal18
129,hmsl_paperclip-55bb,st5-base,hmslUUuMg7dW,paperclip,1.0,0.18346261978149414,hmsl
130,motesf_bottle-f8cd,st5-base,motesf8c19,bottle,2.7,0.21459531784057617,motesf
131,hmsl_brick-848f,st5-base,hmslCe87d074,brick,1.5,0.24918746948242188,hmsl
132,snbmo09_box-d821,st5-base,snbmo0994,box,2.0,0.2494754195213318,snbmo09
133,hmsl_paperclip-dd61,st5-base,hmsll976kyQ1,paperclip,2.0,0.1680011749267578,hmsl
134,hmsl_brick-4755,st5-base,hmsl2PtjMrzC,brick,2.3,0.20751452445983887,hmsl
135,setal08_brick-3be9,st5-base,setal08240,brick,1.0,0.2044520378112793,setal08
136,bs12_brick-c05c,st5-base,bs12110,brick,1.4,0.23789620399475098,bs12
137,snb17_rope-d93c,st5-base,snb17155,rope,1.0,0.19967764616012573,snb17
138,betal18_box-ef78,st5-base,betal182020,box,1.0,0.1859392523765564,betal18
139,motesf_pencil-a4d2,st5-base,motesf1429,pencil,2.7,0.228754460811615,motesf
140,dod20_book-7e02,st5-base,dod2013,book,1.5,0.170238196849823,dod20
141,motesp-g1_pencil-20HL,st5-base,20HL,pencil,3.9,0.2746790647506714,motesp
142,betal18_box-e180,st5-base,betal182142,box,1.6,0.1908552050590515,betal18
143,motesf_pencil-fd3d,st5-base,motesfa4a0,pencil,2.1,0.08758831024169922,motesf
144,setal08_brick-26f1,st5-base,setal08146,brick,3.3,0.2420952320098877,setal08
145,snb17_box-d337,st5-base,snb1781,box,2.0,0.23821598291397095,snb17
146,hmsl_paperclip-ab27,st5-base,hmsl59auf5Di,paperclip,2.2,0.2286527156829834,hmsl
147,motesf_lightbulb-9be0,st5-base,motesf74db,lightbulb,1.3,0.20951443910598755,motesf
148,betal18_box-2acf,st5-base,betal182053,box,2.1,0.22298628091812134,betal18
149,dod20_fork-d702,st5-base,dod206,fork,2.5,0.18402844667434692,dod20
150,dod20_tire-6179,st5-base,dod2088,tire,3.3,0.24318981170654297,dod20
151,snbmo09_knife-4d0a,st5-base,snbmo09120,knife,1.5,0.22173935174942017,snbmo09
152,dod20_table-ad0e,st5-base,dod2062,table,1.7,0.17875438928604126,dod20
153,motesf_hat-5d4f,st5-base,motesf1385,hat,3.6,0.2528653144836426,motesf
154,setal08_brick-4184,st5-base,setal08199,brick,1.3,0.18957459926605225,setal08
155,hmsl_paperclip-c496,st5-base,hmslbcAU0643,paperclip,2.3,0.19779235124588013,hmsl
156,motesf_sock-186c,st5-base,motesfe569,sock,2.1,0.24088162183761597,motesf
157,motesf_ball-3120,st5-base,motesf1534,ball,1.9,0.17214375734329224,motesf
158,hmsl_paperclip-95a8,st5-base,hmslDw04qHCX,paperclip,1.8,0.24457931518554688,hmsl
159,dod20_shovel-37ba,st5-base,dod2056,shovel,3.0,0.19896453619003296,dod20
160,bs12_brick-97bc,st5-base,bs12112,brick,1.4,0.2502717971801758,bs12
161,bs12_brick-af91,st5-base,bs1233,brick,1.4,0.23735857009887695,bs12
162,motesf_ball-ec90,st5-base,motesf8216,ball,3.3,0.25727683305740356,motesf
163,motesf_lightbulb-7518,st5-base,motesfe4a6,lightbulb,3.0,0.22559094429016113,motesf
164,hmsl_brick-b665,st5-base,hmslgIk5xOKf,brick,3.0,0.24089843034744263,hmsl
165,hmsl_paperclip-a977,st5-base,hmslgEOtW7kc,paperclip,2.0,0.18508201837539673,hmsl
166,dod20_book-3504,st5-base,dod2048,book,4.2,0.2313370704650879,dod20
167,setal08_brick-af02,st5-base,setal0897,brick,1.7,0.2266361117362976,setal08
168,bs12_brick-9b32,st5-base,bs12123,brick,1.4,0.22202003002166748,bs12
169,snb17_rope-c67a,st5-base,snb1794,rope,2.0,0.21919506788253784,snb17
170,snb17_box-07e9,st5-base,snb1781,box,4.0,0.2574458122253418,snb17
171,bs12_brick-473f,st5-base,bs12110,brick,2.6,0.23858094215393066,bs12
172,hmsl_brick-673f,st5-base,hmsl978s3cff,brick,2.5,0.21930819749832153,hmsl
173,setal08_knife-42b8,st5-base,setal08155,knife,2.7,0.24929654598236084,setal08
174,hmsl_paperclip-d7b1,st5-base,hmslZfDzR06v,paperclip,2.2,0.21413838863372803,hmsl
175,dod20_book-8372,st5-base,dod208,book,2.7,0.20772004127502441,dod20
176,motesf_spoon-b9a6,st5-base,motesff61d,spoon,4.1,0.26394617557525635,motesf
177,snbmo09_brick-7bc0,st5-base,snbmo0991,brick,1.7,0.2581021785736084,snbmo09
178,hmsl_brick-a6bb,st5-base,hmslT5Yw2Ip3,brick,1.0,0.18359160423278809,hmsl
179,setal08_brick-910c,st5-base,setal08132,brick,1.7,0.23143810033798218,setal08
180,dod20_shoe-6b34,st5-base,dod2039,shoe,1.5,0.20032018423080444,dod20
181,betal18_box-6a91,st5-base,betal182076,box,1.3,0.14872556924819946,betal18
182,bs12_brick-0a3a,st5-base,bs1223,brick,1.8,0.2800319194793701,bs12
183,setal08_brick-9e93,st5-base,setal08111,brick,3.0,0.25202763080596924,setal08
184,bs12_brick-5233,st5-base,bs1281,brick,1.4,0.22965914011001587,bs12
185,snbmo09_knife-37fd,st5-base,snbmo0958,knife,1.0,0.15859276056289673,snbmo09
186,hmsl_brick-8e6c,st5-base,hmsl517P11oo,brick,1.3,0.2108648419380188,hmsl
187,bs12_brick-84b8,st5-base,bs1250,brick,1.4,0.21818804740905762,bs12
188,dod20_pants-c27f,st5-base,dod2011,pants,1.0,0.14018183946609497,dod20
189,hmsl_brick-1ddc,st5-base,hmslS3aAC6d2,brick,3.5,0.22795772552490234,hmsl
190,betal18_box-cb5b,st5-base,betal182051,box,1.3,0.19220006465911865,betal18
191,snbmo09_brick-0b84,st5-base,snbmo0912,brick,1.3,0.27636075019836426,snbmo09
192,hmsl_brick-7015,st5-base,hmslw07hiE91,brick,3.5,0.20848941802978516,hmsl
193,dod20_shoe-b520,st5-base,dod2041,shoe,3.0,0.19303059577941895,dod20
194,betal18_box-6517,st5-base,betal182106,box,1.0,0.21039777994155884,betal18
195,bs12_brick-75c4,st5-base,bs1268,brick,2.2,0.20530003309249878,bs12
196,snbmo09_box-849f,st5-base,snbmo0932,box,2.0,0.2090575098991394,snbmo09
197,setal08_brick-10f0,st5-base,setal08141,brick,2.7,0.24046605825424194,setal08
198,snbmo09_brick-f77c,st5-base,snbmo09163,brick,3.5,0.19628310203552246,snbmo09
199,dod20_pants-3dcf,st5-base,dod2013,pants,3.7,0.21966314315795898,dod20
200,setal08_brick-01c9,st5-base,setal08115,brick,1.0,0.2066144347190857,setal08
201,snbmo09_box-36e3,st5-base,snbmo099,box,1.5,0.22517412900924683,snbmo09
202,motesf_lightbulb-78df,st5-base,motesf735b,lightbulb,3.3,0.19638079404830933,motesf
203,snb17_rope-620c,st5-base,snb1722,rope,1.7,0.19781643152236938,snb17
204,betal18_box-8e19,st5-base,betal182165,box,1.5,0.1835876703262329,betal18
205,setal08_knife-2960,st5-base,setal0871,knife,1.7,0.2194763422012329,setal08
206,betal18_box-b68e,st5-base,betal182003,box,1.0,0.16196978092193604,betal18
207,betal18_box-cc04,st5-base,betal182059,box,2.3,0.1717151403427124,betal18
208,snbmo09_box-fdcf,st5-base,snbmo0949,box,1.5,0.22535687685012817,snbmo09
209,setal08_brick-57be,st5-base,setal08203,brick,3.0,0.2532908320426941,setal08
210,setal08_brick-5a89,st5-base,setal0882,brick,1.0,0.23538511991500854,setal08
211,setal08_brick-e3e3,st5-base,setal08155,brick,2.7,0.24257832765579224,setal08
212,dod20_book-9c8c,st5-base,dod2063,book,3.5,0.14888471364974976,dod20
213,setal08_knife-1ba7,st5-base,setal08146,knife,1.7,0.15939241647720337,setal08
214,dod20_shovel-931e,st5-base,dod2059,shovel,4.0,0.1921740174293518,dod20
215,bs12_brick-b501,st5-base,bs1223,brick,2.6,0.276004433631897,bs12
216,dod20_rope-4880,st5-base,dod2082,rope,2.0,0.183885395526886,dod20
217,snbmo09_box-4735,st5-base,snbmo09184,box,2.0,0.19287371635437012,snbmo09
218,dod20_book-e23b,st5-base,dod2083,book,3.0,0.20599263906478882,dod20
219,motesf_lightbulb-3db6,st5-base,motesf642e,lightbulb,2.7,0.14647144079208374,motesf
220,setal08_knife-e7e6,st5-base,setal08223,knife,2.0,0.23065489530563354,setal08
221,setal08_knife-d467,st5-base,setal08101,knife,1.7,0.14216327667236328,setal08
222,setal08_knife-910a,st5-base,setal08153,knife,1.7,0.1956111192703247,setal08
223,bs12_brick-5055,st5-base,bs1229,brick,3.4,0.21108639240264893,bs12
224,snbmo09_brick-5c6b,st5-base,snbmo09191,brick,1.2,0.25049281120300293,snbmo09
225,dod20_bottle-e839,st5-base,dod202,bottle,4.3,0.22606712579727173,dod20
226,hmsl_paperclip-60e3,st5-base,hmslb3AN0bjD,paperclip,1.0,0.13967901468276978,hmsl
227,dod20_pants-4d20,st5-base,dod2062,pants,4.3,0.22904729843139648,dod20
228,betal18_rope-a648,st5-base,betal182125,rope,3.0,0.23496150970458984,betal18
229,hmsl_paperclip-5dac,st5-base,hmsln0jCAZ1s,paperclip,2.3,0.15367692708969116,hmsl
230,hmsl_paperclip-a4e6,st5-base,hmslR0U9X8AP,paperclip,2.0,0.19586002826690674,hmsl
231,setal08_knife-7279,st5-base,setal0853,knife,1.7,0.2285822629928589,setal08
232,snbmo09_knife-664e,st5-base,snbmo0940,knife,3.0,0.2129582166671753,snbmo09
233,dod20_table-85dd,st5-base,dod2086,table,3.8,0.17395853996276855,dod20
234,motesf_hat-a3c4,st5-base,motesf38af,hat,3.3,0.16150325536727905,motesf
235,snbmo09_box-0102,st5-base,snbmo0922,box,2.3,0.22317540645599365,snbmo09
236,dod20_shovel-9ba0,st5-base,dod2047,shovel,2.0,0.22802919149398804,dod20
237,snb17_rope-c7c7,st5-base,snb1797,rope,1.3,0.1336115598678589,snb17
238,motesf_spoon-970a,st5-base,motesf35f4,spoon,2.4,0.198916494846344,motesf
239,betal18_rope-8c75,st5-base,betal182174,rope,3.0,0.22043603658676147,betal18
240,motesf_lightbulb-41f5,st5-base,motesf8f14,lightbulb,2.7,0.19814729690551758,motesf
241,motesf_sock-12fa,st5-base,motesf3dd4,sock,2.8,0.16570943593978882,motesf
242,motesf_spoon-839a,st5-base,motesf5f93,spoon,2.1,0.15334033966064453,motesf
243,dod20_bottle-8235,st5-base,dod2064,bottle,3.8,0.22548216581344604,dod20
244,hmsl_paperclip-e6c9,st5-base,hmslo65EfhY5,paperclip,2.0,0.190667986869812,hmsl
245,hmsl_brick-eaf6,st5-base,hmslhF5xX42i,brick,1.4,0.24639803171157837,hmsl
246,setal08_knife-6beb,st5-base,setal08219,knife,3.0,0.14035910367965698,setal08
247,snbmo09_knife-834c,st5-base,snbmo09118,knife,2.0,0.1294580101966858,snbmo09
248,snb17_rope-55ac,st5-base,snb1712,rope,1.3,0.1331648826599121,snb17
249,hmsl_paperclip-7508,st5-base,hmslUUuMg7dW,paperclip,2.2,0.21795856952667236,hmsl
250,bs12_brick-bb55,st5-base,bs12130,brick,1.0,0.26784664392471313,bs12
251,snbmo09_brick-e0a9,st5-base,snbmo09146,brick,1.2,0.20803135633468628,snbmo09
252,setal08_knife-481f,st5-base,setal08197,knife,2.2,0.19499385356903076,setal08
253,snbmo09_brick-909f,st5-base,snbmo0956,brick,1.5,0.22995364665985107,snbmo09
254,dod20_book-cb7e,st5-base,dod2087,book,3.7,0.24103665351867676,dod20
255,bs12_brick-8064,st5-base,bs1242,brick,4.2,0.2569407820701599,bs12
256,snbmo09_brick-ebdc,st5-base,snbmo0997,brick,1.8,0.25295335054397583,snbmo09
257,dod20_brick-70ad,st5-base,dod2029,brick,2.0,0.23679900169372559,dod20
258,setal08_brick-4b13,st5-base,setal08130,brick,2.3,0.21187806129455566,setal08
259,dod20_rope-475b,st5-base,dod2027,rope,2.0,0.25145667791366577,dod20
260,bs12_brick-a61e,st5-base,bs1251,brick,1.0,0.20276999473571777,bs12
261,hmsl_paperclip-413c,st5-base,hmsl8exnS05w,paperclip,2.2,0.1556580662727356,hmsl
262,snbmo09_box-17be,st5-base,snbmo09113,box,2.2,0.20586037635803223,snbmo09
263,dod20_bottle-8752,st5-base,dod2050,bottle,1.0,0.12479156255722046,dod20
264,dod20_shoe-9884,st5-base,dod2056,shoe,1.0,0.11703062057495117,dod20
265,hmsl_brick-086d,st5-base,hmsle1t22a36,brick,1.8,0.19822949171066284,hmsl
266,bs12_brick-430c,st5-base,bs1269,brick,2.2,0.2239857316017151,bs12
267,motesf_sock-26c1,st5-base,motesf5ef6,sock,2.7,0.22754180431365967,motesf
268,hmsl_brick-101a,st5-base,hmsl9qInF3rw,brick,1.5,0.21412408351898193,hmsl
269,hmsl_paperclip-bec6,st5-base,hmslMBYB7Nz5,paperclip,1.2,0.17397594451904297,hmsl
270,setal08_knife-3c0b,st5-base,setal0871,knife,1.7,0.22580689191818237,setal08
271,hmsl_brick-9a93,st5-base,hmslcMdakEnx,brick,3.3,0.23542213439941406,hmsl
272,hmsl_brick-5cfb,st5-base,hmsl8tmPV3b2,brick,2.5,0.2582041621208191,hmsl
273,motesf_ball-b5f2,st5-base,motesf0aa1,ball,2.7,0.23293673992156982,motesf
274,snbmo09_brick-83a8,st5-base,snbmo09188,brick,2.5,0.2509164810180664,snbmo09
275,snb17_rope-602e,st5-base,snb1747,rope,1.0,0.16630536317825317,snb17
276,setal08_brick-3f90,st5-base,setal084,brick,1.3,0.2142210602760315,setal08
277,motesf_lightbulb-78d9,st5-base,motesfe2c0,lightbulb,3.0,0.17647916078567505,motesf
278,hmsl_paperclip-56e7,st5-base,hmslak3D0gDJ,paperclip,2.5,0.24590182304382324,hmsl
279,motesf_sock-0115,st5-base,motesff7e6,sock,3.3,0.16767913103103638,motesf
280,bs12_brick-baaa,st5-base,bs12120,brick,1.4,0.2738267779350281,bs12
281,motesf_hat-485d,st5-base,motesf8e29,hat,2.1,0.2208968997001648,motesf
282,hmsl_paperclip-651c,st5-base,hmsl57ZLnnlc,paperclip,3.5,0.19431602954864502,hmsl
283,dod20_book-7bb5,st5-base,dod2089,book,2.8,0.1588781476020813,dod20
284,motesf_lightbulb-be9e,st5-base,motesfc51c,lightbulb,2.4,0.11185669898986816,motesf
285,betal18_box-f387,st5-base,betal182079,box,1.0,0.17472344636917114,betal18
286,snbmo09_knife-defc,st5-base,snbmo09192,knife,1.3,0.16426879167556763,snbmo09
287,bs12_brick-3ce3,st5-base,bs1226,brick,2.6,0.20680367946624756,bs12
288,setal08_brick-a22c,st5-base,setal083,brick,1.7,0.24600982666015625,setal08
289,dod20_book-616b,st5-base,dod2090,book,1.2,0.18688428401947021,dod20
290,snb17_rope-b290,st5-base,snb17126,rope,1.2,0.16727548837661743,snb17
291,betal18_box-84e7,st5-base,betal182106,box,1.9,0.22849708795547485,betal18
292,bs12_brick-048a,st5-base,bs12100,brick,1.4,0.24382299184799194,bs12
293,dod20_shovel-0705,st5-base,dod2062,shovel,3.5,0.22718286514282227,dod20
294,betal18_box-1d6d,st5-base,betal182106,box,5.0,0.24707716703414917,betal18
295,dod20_fork-601a,st5-base,dod2085,fork,2.2,0.1690300703048706,dod20
296,hmsl_brick-b948,st5-base,hmslPfZkRQMq,brick,3.7,0.2411929965019226,hmsl
297,hmsl_paperclip-0a20,st5-base,hmslhj8bSQrN,paperclip,3.8,0.20767784118652344,hmsl
298,hmsl_paperclip-4a70,st5-base,hmslLr6WcnQu,paperclip,2.0,0.2068091630935669,hmsl
299,snb17_rope-a052,st5-base,snb1731,rope,2.0,0.21167147159576416,snb17
300,snb17_box-bc6d,st5-base,snb1764,box,2.0,0.20347267389297485,snb17
301,betal18_box-6cea,st5-base,betal182024,box,1.3,0.1696394681930542,betal18
302,snbmo09_brick-8f44,st5-base,snbmo09190,brick,1.0,0.17918318510055542,snbmo09
303,dod20_book-7cf0,st5-base,dod2092,book,2.5,0.17318052053451538,dod20
